,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
22730,1980,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053,4,30.85127,9,1
22731,1980,0.664,0.759,10,-14.218,0,0.0869,0.000257,0.0301,0.409,0.446,114.037,355373,4,30.13787,17,0
22732,1980,0.379,0.466,2,-6.856,0,0.0308,0.392,1.52e-06,0.241,0.327,126.223,236787,4,23.94848,15,1
22733,1980,0.34,0.0535,8,-28.505,0,0.0714,0.79,0.856,0.084,0.182,69.896,269667,4,43.71511,11,0
22734,1980,0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,334360,4,21.84784,20,1
22735,1980,0.413,0.348,9,-10.166,1,0.0442,0.932,1.38e-05,0.129,0.612,75.546,189333,3,53.00021,8,0
22736,1980,0.509,0.387,7,-6.581,1,0.056,0.844,0.0,0.153,0.562,106.497,270440,3,35.14193,12,0
22737,1980,0.245,0.562,9,-15.717,0,0.0492,0.00023,0.354,0.18,0.243,134.685,200800,4,139.3788,5,0
22738,1980,0.534,0.959,7,-4.289,1,0.0379,0.0089,0.0,0.347,0.756,131.278,280107,4,31.43841,10,1
22739,1980,0.618,0.755,0,-12.508,1,0.0463,0.00956,0.107,0.154,0.677,127.039,271893,4,23.51174,15,0
22740,1980,0.578,0.821,2,-7.968,1,0.0318,0.201,0.0597,0.3,0.803,122.279,274467,4,44.19128,14,0
22741,1980,0.526,0.681,9,-12.883,0,0.0389,0.00744,0.108,0.176,0.522,195.422,282107,4,20.74971,15,0
22742,1980,0.587,0.573,11,-12.327,1,0.0998,0.588,2.44e-06,0.337,0.961,176.755,181080,4,25.8647,9,0
22743,1980,0.698,0.256,8,-13.19,1,0.0488,0.361,0.46,0.162,0.977,100.165,73467,4,34.00984,5,0
22744,1980,0.611,0.853,2,-4.983,1,0.034,0.0219,0.0,0.671,0.376,135.558,243280,4,29.13797,13,1
22745,1980,0.271,0.306,8,-17.9,1,0.0309,0.672,0.0163,0.12,0.36,90.2,136627,4,38.0982,6,0
22746,1980,0.578,0.751,7,-8.355,0,0.0306,0.528,0.0134,0.0483,0.66,102.904,282813,4,23.42131,15,0
22747,1980,0.423,0.941,2,-8.074,1,0.0744,0.333,0.00158,0.349,0.444,132.204,186267,4,89.06031,4,0
22748,1980,0.538,0.61,10,-7.666,0,0.0371,0.806,0.000274,0.118,0.838,102.877,325734,3,33.79894,13,0
22749,1980,0.71,0.956,10,-5.531,1,0.0307,0.406,0.581,0.0673,0.905,120.109,221706,4,59.71583,11,1
22750,1980,0.879,0.581,0,-6.078,1,0.0723,0.117,0.0,0.0435,0.629,114.226,234707,4,71.24014,9,1
22751,1980,0.656,0.772,5,-13.801,1,0.0781,0.0841,0.0,0.966,0.886,112.52,264960,4,24.62769,9,1
22752,1980,0.617,0.59,1,-7.624,0,0.0329,0.64,0.893,0.139,0.454,125.676,199693,4,17.14503,10,0
22753,1980,0.812,0.745,11,-8.78,0,0.143,5.18e-05,0.95,0.0467,0.666,124.021,433790,4,47.48715,16,0
22754,1980,0.45,0.764,5,-9.808,1,0.207,0.293,0.000747,0.0573,0.902,112.903,579260,4,28.26357,25,0
22755,1980,0.565,0.884,9,-8.633,1,0.0618,0.383,0.208,0.38,0.67,82.914,408053,4,54.13637,14,1
22756,1980,0.72,0.712,9,-16.155,1,0.0455,0.0328,0.000268,0.169,0.965,138.281,269333,4,53.72518,7,0
22757,1980,0.722,0.573,10,-12.978,0,0.0644,0.00151,0.0149,0.205,0.651,115.758,258027,4,24.60325,12,1
22758,1980,0.566,0.892,4,-4.698,1,0.0339,0.0153,0.000491,0.0873,0.711,138.562,213987,4,28.98842,14,1
22759,1980,0.132,0.053,7,-28.197,0,0.0553,0.939,0.863,0.0647,0.199,39.002,131733,4,26.37968,6,0
22760,1980,0.486,0.93,4,-3.842,1,0.0551,6.75e-05,0.275,0.132,0.844,81.058,107907,4,47.64232,7,0
22761,1980,0.693,0.619,10,-7.916,1,0.0223,0.179,0.00177,0.187,0.728,101.229,241067,4,31.98977,12,0
22762,1980,0.584,0.669,9,-7.186,0,0.0285,0.389,0.95,0.149,0.39,101.939,222973,4,40.65882,11,0
22763,1980,0.523,0.69,9,-13.527,1,0.0414,0.21,0.0,0.243,0.845,173.266,213293,4,33.8407,11,1
22764,1980,0.692,0.59,1,-8.602,0,0.0265,0.713,2.61e-05,0.252,0.639,112.203,247133,4,39.26475,11,1
22765,1980,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,4,23.75308,10,1
22766,1980,0.688,0.852,11,-6.737,1,0.0694,0.0847,0.000306,0.446,0.925,124.095,237573,4,43.39995,10,1
22767,1980,0.495,0.941,8,-5.926,1,0.125,0.432,0.0,0.209,0.521,169.411,313840,4,65.6202,13,0
22768,1980,0.812,0.306,0,-11.681,1,0.038,0.00581,0.0263,0.0584,0.735,106.09,278160,4,41.54014,9,0
22769,1980,0.696,0.589,4,-14.459,1,0.0497,0.00814,0.79,0.103,0.907,110.743,282360,4,27.31132,11,0
22770,1980,0.656,0.392,7,-13.211,1,0.0309,0.666,0.000198,0.359,0.917,132.322,169467,3,31.09834,11,0
22771,1980,0.407,0.337,5,-14.169,1,0.0512,0.771,0.0,0.196,0.285,105.475,232067,4,34.98449,12,0
22772,1980,0.433,0.384,5,-14.853,1,0.0419,0.852,0.821,0.0825,0.446,83.566,413267,3,26.74086,15,0
22773,1980,0.656,0.696,9,-7.16,0,0.0349,0.344,1.66e-05,0.311,0.724,127.39,319147,4,21.39401,15,1
22774,1980,0.583,0.61,9,-12.353,1,0.029,0.094,0.00591,0.24,0.96,129.942,143267,4,17.68129,7,0
22775,1980,0.592,0.635,10,-10.204,0,0.0473,0.0187,0.866,0.543,0.237,176.214,237467,4,50.03975,10,0
22776,1980,0.683,0.806,9,-7.574,1,0.042,0.125,0.000548,0.191,0.962,118.032,237093,4,29.24636,11,1
22777,1980,0.373,0.809,2,-9.189,1,0.0744,0.115,2.13e-06,0.653,0.538,145.042,171960,1,42.58223,8,1
22778,1980,0.665,0.813,2,-4.638,1,0.0346,0.0628,0.939,0.172,0.97,132.088,215200,4,21.39981,13,0
22779,1980,0.401,0.0839,5,-22.303,0,0.0403,0.987,0.9,0.108,0.0989,113.939,287267,4,36.6392,13,0
22780,1980,0.62,0.703,2,-7.854,1,0.0836,0.479,0.0,0.14,0.559,136.155,239693,4,29.56544,12,1
22781,1980,0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748,219813,4,28.59253,11,1
22782,1980,0.556,0.809,0,-13.108,0,0.0682,0.57,0.0166,0.196,0.87,124.319,206427,4,38.29283,8,0
22783,1980,0.565,0.71,0,-11.315,1,0.0344,0.192,0.000511,0.207,0.871,92.762,251840,4,31.67502,10,1
22784,1980,0.398,0.337,8,-9.405,1,0.0257,0.777,0.000109,0.126,0.147,140.685,210893,4,18.70012,11,0
22785,1980,0.329,0.9,9,-11.526,1,0.0689,0.00286,0.298,0.125,0.21,97.099,282107,3,49.57523,12,0
22786,1980,0.222,0.0897,0,-19.288,1,0.0389,0.39,0.0311,0.136,0.0761,129.72,34160,3,0.0,2,0
22787,1980,0.227,0.86,3,-10.332,0,0.115,0.367,0.963,0.394,0.542,127.743,95333,4,49.79251,5,0
22788,1980,0.473,0.455,6,-12.098,1,0.23,0.827,0.0,0.163,0.79,78.0,229907,4,14.53399,13,0
22789,1980,0.914,0.586,6,-8.435,0,0.33,0.00203,1.58e-06,0.0992,0.655,116.371,157440,4,60.55455,6,1
22790,1980,0.549,0.453,7,-13.044,1,0.025,0.0356,0.0,0.0675,0.377,88.589,255133,4,48.72648,11,1
22791,1980,0.616,0.995,9,-8.78,0,0.0859,0.000456,0.374,0.165,0.0393,111.405,303773,4,21.88774,11,0
22792,1980,0.441,0.82,10,-7.546,1,0.0723,0.0174,0.162,0.888,0.751,166.064,199600,4,49.91901,8,0
22793,1980,0.325,0.251,0,-14.345,1,0.0467,0.875,0.984,0.218,0.56,180.519,51960,4,11.8355,3,0
22794,1980,0.298,0.693,0,-15.554,1,0.0657,0.00104,0.134,0.131,0.263,128.548,572240,4,47.12455,21,0
22795,1980,0.166,0.183,0,-9.738,0,0.0378,0.0187,0.0161,0.111,0.0348,71.9,393427,3,25.87644,12,0
22796,1980,0.708,0.552,11,-10.433,0,0.0362,0.446,0.00333,0.34,0.295,110.746,267633,4,72.60987,11,0
22797,1980,0.536,0.72,7,-11.277,0,0.0436,0.00202,0.000127,0.357,0.633,117.367,198907,4,41.9136,9,1
22798,1980,0.527,0.978,8,-5.436,1,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,210227,4,26.94015,11,1
22799,1980,0.538,0.619,4,-15.828,0,0.0453,0.0346,0.000798,0.283,0.343,133.908,225640,4,22.55248,8,0
22800,1980,0.543,0.522,9,-19.234,1,0.0614,0.00645,9.84e-06,0.0469,0.337,162.648,243400,4,39.24465,11,0
22801,1980,0.529,0.222,3,-16.093,1,0.0298,0.789,0.0,0.096,0.164,111.196,213013,3,36.49975,11,1
22802,1980,0.594,0.462,7,-10.781,1,0.0945,0.0891,8.01e-05,0.0973,0.543,179.895,297760,1,40.76122,12,0
22803,1980,0.689,0.622,6,-13.425,0,0.0429,0.0228,0.0,0.21,0.703,140.212,305600,4,99.14365,13,0
22804,1980,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,268547,4,33.46433,12,1
22805,1980,0.444,0.388,7,-16.019,1,0.0355,0.932,0.869,0.145,0.828,129.374,405360,4,24.98533,22,0
22806,1980,0.546,0.622,9,-10.426,1,0.0247,0.0722,0.00302,0.193,0.372,104.493,257427,4,42.95425,15,1
22807,1980,0.188,0.939,10,-3.365,1,0.103,0.00351,0.0,0.217,0.24,186.689,192213,3,50.66747,7,0
22808,1980,0.609,0.798,10,-6.062,1,0.0549,0.406,0.000295,0.228,0.602,98.789,223655,4,38.18351,10,1
22809,1980,0.61,0.762,11,-11.207,1,0.0316,0.00976,0.000505,0.419,0.778,136.149,244827,4,48.85672,11,1
22810,1980,0.447,0.744,2,-4.613,1,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693,4,45.30919,11,1
22811,1980,0.385,0.362,1,-9.2,1,0.0298,0.0122,0.000261,0.12,0.196,75.166,375280,4,34.74852,9,0
22812,1980,0.508,0.768,7,-14.219,1,0.0603,0.0373,0.022,0.531,0.565,132.352,281760,4,33.73542,13,0
22813,1980,0.548,0.68,9,-8.675,0,0.0474,0.0148,0.000949,0.0877,0.851,148.494,280333,4,27.54413,13,1
22814,1980,0.683,0.41,7,-12.1,1,0.0467,0.83,0.0378,0.074,0.748,84.774,257667,4,31.50343,12,0
22815,1980,0.239,0.442,1,-11.494,1,0.0308,0.106,0.0411,0.0738,0.4,185.723,389933,4,27.0098,22,1
22816,1980,0.796,0.741,7,-12.122,1,0.08,0.0117,0.7,0.149,0.772,116.94,297533,4,41.80345,15,0
22817,1980,0.685,0.711,6,-11.763,0,0.0396,0.228,0.000314,0.0312,0.944,115.217,255560,4,17.90698,9,1
22818,1980,0.5,0.647,6,-11.331,0,0.366,0.723,0.257,0.121,0.818,168.065,138040,4,18.97843,8,0
22819,1980,0.567,0.697,11,-12.855,0,0.0405,0.0286,7.05e-05,0.106,0.696,142.559,268960,4,25.73774,12,1
22820,1980,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,236800,4,28.94921,8,1
22821,1980,0.534,0.38,1,-16.908,0,0.0318,0.0635,0.202,0.123,0.335,112.064,146240,4,46.03637,7,0
22822,1980,0.632,0.653,9,-6.164,1,0.0291,0.0142,4.61e-06,0.133,0.86,137.207,227587,4,39.6895,10,1
22823,1980,0.233,0.166,2,-20.24,1,0.0371,0.909,0.821,0.0962,0.0392,91.068,179907,3,25.21905,6,0
22824,1980,0.358,0.629,2,-5.869,1,0.0306,0.0661,0.0,0.0812,0.652,206.916,220693,4,37.41355,11,1
22825,1980,0.438,0.504,6,-7.583,0,0.0296,0.182,0.0,0.343,0.272,77.641,230400,4,30.66495,11,1
22826,1980,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.493,256200,4,28.05306,11,1
22827,1980,0.322,0.873,7,-2.942,1,0.0457,0.254,0.00123,0.0932,0.593,157.127,235013,4,27.64777,15,1
22828,1980,0.652,0.825,0,-11.418,1,0.0412,0.0398,0.000173,0.415,0.861,116.37,217333,4,31.74522,10,1
22829,1980,0.643,0.765,9,-7.385,1,0.0317,0.345,1.54e-06,0.126,0.602,130.582,268747,4,39.03787,11,0
22830,1980,0.278,0.226,1,-23.075,1,0.0369,0.593,0.911,0.125,0.0374,137.137,861867,5,23.27915,35,0
22831,1980,0.613,0.937,5,-10.13,1,0.0498,0.00209,0.0501,0.518,0.414,121.062,420301,4,24.85288,17,0
22832,1980,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.924,118.829,257827,4,23.95891,12,1
22833,1980,0.582,0.748,4,-5.93,1,0.0521,0.432,0.0,0.0707,0.433,115.13,171456,4,71.38861,6,1
22834,1980,0.727,0.537,7,-9.785,1,0.0295,0.396,0.000789,0.349,0.954,121.493,270067,4,58.03029,9,1
22835,1980,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,379267,4,35.29387,14,1
22836,1980,0.646,0.492,2,-8.246,0,0.0283,0.307,0.0,0.151,0.428,129.284,115667,4,33.2261,8,0
22837,1980,0.588,0.856,5,-12.418,0,0.0378,0.0915,2.62e-05,0.365,0.781,97.968,309840,4,57.25343,8,1
22838,1980,0.518,0.205,6,-19.44,0,0.0518,0.313,0.308,0.956,0.446,146.356,391624,4,25.98777,19,0
22839,1980,0.662,0.869,7,-7.753,0,0.0531,0.157,0.0472,0.68,0.801,112.297,286173,4,57.4945,13,1
22840,1980,0.696,0.85,7,-7.413,1,0.0962,0.356,1.43e-05,0.0645,0.969,76.603,223707,4,42.82984,7,0
22841,1980,0.509,0.392,9,-11.686,1,0.0274,0.0155,0.442,0.374,0.313,159.463,349227,4,24.01671,16,0
22842,1980,0.657,0.828,1,-9.344,1,0.0283,0.0892,0.0,0.0575,0.908,123.799,282867,4,49.56468,11,1
22843,1980,0.749,0.5,10,-14.711,0,0.0581,0.577,0.955,0.19,0.816,165.564,334880,4,24.1994,14,1
22844,1980,0.654,0.084,7,-20.487,1,0.0482,0.947,0.000124,0.0929,0.512,107.131,193582,4,38.50385,11,0
22845,1980,0.517,0.344,9,-14.437,0,0.0323,0.274,0.0,0.0783,0.322,136.324,258160,4,33.24848,10,1
22846,1980,0.519,0.845,6,-5.667,0,0.0374,0.000515,1.61e-06,0.376,0.609,124.624,273081,4,42.48,10,1
22847,1980,0.754,0.453,9,-9.862,1,0.0443,0.0998,0.00487,0.108,0.758,151.239,238840,4,26.00406,13,1
22848,1980,0.371,0.108,10,-22.394,1,0.038,0.815,0.898,0.0843,0.196,131.37,168640,4,22.41342,10,0
22849,1980,0.695,0.715,1,-12.423,0,0.0484,0.358,0.743,0.308,0.582,99.05,373800,4,59.82564,16,0
22850,1980,0.41,0.814,9,-9.053,1,0.0373,0.104,0.00613,0.0959,0.766,176.35,119960,4,31.17711,5,1
22851,1980,0.627,0.905,1,-6.002,0,0.048,0.823,1.21e-05,0.319,0.701,114.967,181493,4,23.9865,8,1
22852,1980,0.405,0.54,9,-10.439,1,0.0325,0.0476,1.65e-05,0.427,0.28,122.395,223840,4,25.64283,12,1
22853,1980,0.212,0.637,2,-15.561,1,0.0407,0.000126,0.223,0.0449,0.212,138.131,293667,4,29.41765,10,0
22854,1980,0.536,0.883,9,-4.187,1,0.0433,0.0372,2.13e-05,0.137,0.659,147.211,184733,4,40.58589,10,0
22855,1980,0.441,0.263,2,-20.378,0,0.055,0.667,0.0255,0.163,0.131,80.516,122507,4,29.93043,5,0
22856,1980,0.648,0.198,2,-16.81,1,0.0491,0.948,0.0,0.289,0.751,93.721,129840,4,38.21786,8,0
22857,1980,0.529,0.832,4,-7.771,1,0.0297,0.0062,0.0433,0.175,0.609,167.041,243027,4,31.98072,14,1
22858,1980,0.744,0.376,6,-14.937,0,0.0395,0.479,3.86e-05,0.254,0.696,91.113,249053,4,33.64557,12,1
22859,1980,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,294827,4,59.90462,10,1
22860,1980,0.409,0.363,9,-15.905,1,0.0452,0.785,0.375,0.174,0.845,115.964,216000,4,58.46941,10,0
22861,1980,0.309,0.975,1,-8.245,1,0.0973,0.0211,0.0111,0.888,0.252,145.599,175800,4,55.00172,9,0
22862,1980,0.397,0.203,10,-18.596,1,0.0292,0.979,0.193,0.106,0.489,103.885,166373,4,30.0163,10,0
22863,1980,0.489,0.442,7,-12.957,1,0.0323,0.277,7.9e-06,0.127,0.328,160.535,225933,4,32.70432,12,0
22864,1980,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.112,0.564,137.657,226200,4,26.87687,12,1
22865,1980,0.566,0.716,0,-12.42,1,0.0322,0.0114,0.0135,0.252,0.902,99.82,199120,4,32.0346,10,1
22866,1980,0.444,0.053,0,-25.199,1,0.0609,0.903,0.0249,0.0689,0.104,93.131,176000,3,25.91464,8,0
22867,1980,0.525,0.477,5,-9.874,0,0.0285,0.266,0.00645,0.099,0.731,122.887,294400,4,42.69201,14,1
22868,1980,0.62,0.81,5,-6.594,1,0.039,0.432,0.0,0.0843,0.793,150.738,172400,4,35.95946,7,1
22869,1980,0.297,0.17,1,-16.76,1,0.0331,0.48,2.62e-05,0.0732,0.158,202.038,193240,3,19.57254,11,0
22870,1980,0.418,0.931,2,-9.116,1,0.216,0.0237,1.97e-05,0.0882,0.182,121.666,249067,4,16.92309,13,0
22871,1980,0.509,0.207,9,-17.039,1,0.0282,0.607,0.0,0.181,0.62,102.548,202907,4,44.50012,10,0
22872,1980,0.209,0.94,6,-5.218,0,0.158,0.0029,0.811,0.0945,0.0359,79.913,269067,4,47.61968,7,0
22873,1980,0.734,0.586,1,-11.352,1,0.0318,0.0622,0.000147,0.052,0.903,119.974,214093,4,61.36996,11,1
22874,1980,0.46,0.705,7,-7.874,1,0.163,0.00221,5.8e-05,0.0924,0.772,161.798,311613,4,40.98386,13,0
22875,1980,0.715,0.5,9,-13.326,0,0.029,0.109,0.000129,0.0991,0.653,115.625,232160,4,38.14805,9,1
22876,1980,0.551,0.753,2,-10.074,1,0.0337,0.0104,2.98e-06,0.115,0.52,122.813,250800,4,58.23951,9,1
22877,1980,0.539,0.525,5,-12.203,1,0.0249,0.0411,9.72e-06,0.301,0.903,104.956,246573,4,54.50252,12,1
22878,1980,0.672,0.786,0,-8.504,1,0.0353,0.188,0.000104,0.308,0.817,122.474,306333,4,37.93887,12,1
22879,1980,0.439,0.821,2,-8.535,1,0.0973,0.38,4.95e-06,0.609,0.472,111.242,254507,4,36.92508,11,1
22880,1980,0.366,0.391,7,-16.017,1,0.0273,0.0892,0.0113,0.233,0.295,86.841,265533,4,29.32204,13,0
22881,1980,0.608,0.243,2,-13.401,1,0.0927,0.946,0.000469,0.117,0.776,158.48,164827,4,26.94227,8,0
22882,1980,0.508,0.895,11,-13.019,1,0.0573,7.36e-05,0.69,0.386,0.344,116.327,234760,4,34.88493,13,0
22883,1980,0.333,0.836,3,-5.698,1,0.134,0.106,0.0,0.158,0.515,154.106,188707,4,36.57572,11,0
22884,1980,0.281,0.447,7,-13.605,1,0.0389,0.00314,6.51e-06,0.132,0.164,97.462,252333,4,22.67691,10,0
22885,1980,0.606,0.471,7,-7.781,1,0.077,0.764,1.45e-05,0.278,0.343,69.752,378546,4,36.52843,15,0
22886,1980,0.545,0.356,5,-14.127,1,0.0245,0.413,1.56e-06,0.128,0.465,82.214,250067,4,43.35726,9,1
22887,1980,0.477,0.907,4,-5.688,0,0.0259,0.00152,0.000204,0.36,0.681,98.991,170800,4,18.76902,9,0
22888,1980,0.716,0.534,9,-11.1,1,0.0326,0.345,0.0059,0.0654,0.497,100.219,293907,4,56.16911,11,1
22889,1980,0.586,0.813,0,-11.633,1,0.0312,0.0347,0.487,0.0705,0.932,138.132,239733,4,20.68691,14,1
22890,1980,0.636,0.815,0,-6.485,1,0.0752,0.0254,0.000146,0.167,0.94,139.788,192707,4,54.74536,8,0
22891,1980,0.518,0.175,4,-10.943,0,0.0328,0.856,1.11e-05,0.102,0.278,83.751,229133,3,23.24259,11,0
22892,1980,0.435,0.207,2,-18.939,0,0.034,0.831,0.00478,0.306,0.429,95.918,191800,4,50.00019,9,1
22893,1980,0.463,0.629,2,-7.075,1,0.0269,0.0524,0.0,0.176,0.459,81.797,221387,4,112.48414,5,1
22894,1980,0.886,0.218,10,-19.054,0,0.0655,0.0781,0.00141,0.054,0.603,115.042,244493,4,32.01427,14,0
22895,1980,0.491,0.149,5,-20.63,0,0.178,0.996,0.357,0.0944,0.684,98.555,191280,3,27.92448,10,0
22896,1980,0.584,0.307,11,-19.648,0,0.154,0.675,0.0,0.154,0.581,162.602,175107,4,34.78684,9,0
22897,1980,0.38,0.277,8,-10.897,1,0.0315,0.977,0.0,0.158,0.489,113.107,187667,5,38.42671,10,0
22898,1980,0.552,0.455,3,-6.355,1,0.0252,0.538,0.0,0.259,0.421,89.509,212428,3,27.16357,10,1
22899,1980,0.75,0.59,5,-11.799,1,0.0346,0.321,0.0,0.115,0.803,104.101,309400,4,54.7274,13,1
22900,1980,0.529,0.472,11,-12.475,0,0.0303,0.176,0.0,0.0831,0.362,136.074,332333,4,26.78809,18,0
22901,1980,0.292,0.269,5,-14.78,1,0.0303,0.381,0.000104,0.24,0.268,64.302,217520,4,24.51847,9,1
22902,1980,0.327,0.361,6,-9.431,1,0.0319,0.864,0.117,0.13,0.168,84.525,267067,4,59.30493,8,1
22903,1980,0.569,0.524,5,-8.462,1,0.0288,0.166,0.857,0.343,0.757,119.868,114133,4,49.37519,4,0
22904,1980,0.423,0.172,5,-17.659,1,0.0483,0.99,0.683,0.598,0.491,93.275,207323,4,93.47899,8,0
22905,1980,0.694,0.726,11,-12.987,1,0.0427,0.322,0.0,0.293,0.968,121.977,188200,4,19.72241,9,1
22906,1980,0.491,0.304,4,-13.146,0,0.0312,0.946,0.859,0.148,0.466,129.947,105573,4,30.8011,7,0
22907,1980,0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,286693,4,41.63987,13,1
22908,1980,0.554,0.911,9,-7.714,1,0.0696,0.0619,1.72e-05,0.872,0.607,127.148,248133,4,54.51084,11,0
22909,1980,0.618,0.613,11,-5.248,0,0.037,0.719,0.00112,0.127,0.783,122.607,254185,4,65.03846,11,0
22910,1980,0.566,0.495,0,-11.113,1,0.0394,0.259,9.49e-05,0.287,0.843,168.639,215667,4,25.8644,10,1
22911,1980,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4,21.99383,13,1
22912,1980,0.669,0.477,9,-13.49,1,0.0276,0.411,0.000134,0.133,0.691,105.54,314000,4,49.78721,12,1
22913,1980,0.92,0.402,0,-16.656,1,0.0549,0.0586,0.000434,0.0234,0.957,99.91,240800,4,33.42605,10,1
22914,1980,0.751,0.639,5,-11.497,0,0.0361,0.0849,0.000586,0.0763,0.875,140.004,285600,4,28.03624,16,1
22915,1980,0.447,0.252,7,-15.481,1,0.0471,0.468,0.000928,0.176,0.172,147.999,296707,4,17.99202,11,0
22916,1980,0.6,0.646,5,-6.876,1,0.0228,0.237,0.0,0.466,0.501,102.728,258053,4,31.58837,10,1
22917,1980,0.69,0.235,9,-13.855,0,0.0342,0.937,0.199,0.108,0.37,127.956,201333,4,31.01282,13,0
22918,1980,0.781,0.647,5,-8.216,1,0.0264,0.00761,0.0,0.132,0.551,121.93,224773,4,41.40568,11,1
22919,1980,0.751,0.354,0,-13.031,1,0.0351,0.264,0.476,0.0764,0.858,124.42,228411,4,47.31632,8,0
22920,1980,0.79,0.478,7,-15.849,1,0.104,0.00131,0.0756,0.404,0.603,105.458,213400,4,101.84139,7,0
22921,1980,0.775,0.607,0,-11.408,0,0.113,0.671,0.59,0.123,0.919,125.579,46764,4,8.30239,3,0
22922,1980,0.549,0.761,4,-7.135,1,0.0281,0.00237,0.0298,0.733,0.69,92.331,247803,4,30.95916,12,1
22923,1980,0.628,0.462,5,-7.035,1,0.0261,0.463,0.0,0.337,0.253,97.61,215800,4,57.92578,7,1
22924,1980,0.0985,0.167,0,-23.568,1,0.0388,0.239,0.0114,0.2,0.0399,74.468,180480,4,30.80871,8,0
22925,1980,0.362,0.883,5,-7.237,0,0.0489,0.000334,0.000207,0.938,0.381,89.05,316067,4,20.62131,9,1
22926,1980,0.196,0.00687,7,-34.255,1,0.0442,0.992,0.917,0.106,0.053,72.125,138427,4,27.43235,7,0
22927,1980,0.568,0.922,4,-9.008,1,0.0296,0.167,0.734,0.273,0.655,113.035,228867,4,42.06836,10,0
22928,1980,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4,27.56791,13,1
22929,1980,0.772,0.679,9,-10.47,1,0.0421,0.473,0.0215,0.165,0.886,123.598,381107,4,47.63355,20,1
22930,1980,0.405,0.21,10,-14.669,0,0.0262,0.803,0.871,0.318,0.388,90.585,200933,4,20.41206,10,0
22931,1980,0.615,0.64,4,-9.704,0,0.0523,0.0705,0.154,0.114,0.665,81.926,209067,4,63.88249,7,0
22932,1980,0.543,0.504,0,-9.726,0,0.0443,0.35,0.0,0.114,0.29,69.839,251133,4,20.44379,12,1
22933,1980,0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,210533,4,36.54743,11,1
22934,1980,0.312,0.861,11,-14.575,0,0.0922,0.00262,0.000583,0.0543,0.262,133.668,341267,4,30.17903,15,0
22935,1980,0.552,0.518,8,-11.225,1,0.0883,0.486,0.0183,0.179,0.872,96.624,217000,4,51.10108,8,0
22936,1980,0.79,0.624,7,-13.953,1,0.0322,0.0332,0.00115,0.187,0.82,120.559,280800,4,46.52084,11,1
22937,1980,0.712,0.936,2,-4.246,1,0.0364,0.177,0.000837,0.0443,0.917,118.425,214280,4,21.55164,13,1
22938,1980,0.333,0.803,9,-8.109,0,0.0714,0.143,2.61e-06,0.0524,0.323,125.52,285000,4,29.0116,11,1
22939,1980,0.804,0.715,5,-12.317,1,0.0495,0.487,0.00467,0.369,0.862,107.504,242813,4,52.79016,10,0
22940,1980,0.585,0.718,1,-15.848,1,0.0391,0.00274,0.0,0.18,0.308,115.041,393093,4,33.2006,15,0
22941,1980,0.885,0.766,4,-10.997,1,0.0449,0.0739,0.000735,0.286,0.771,111.413,293867,4,22.30715,14,1
22942,1980,0.825,0.759,7,-13.983,1,0.0769,0.249,0.0,0.348,0.769,112.611,156173,4,25.98656,8,1
22943,1980,0.624,0.773,5,-10.164,0,0.0374,0.00399,9.99e-06,0.154,0.517,115.079,180267,4,23.91171,11,0
22944,1980,0.663,0.787,5,-10.812,0,0.04,0.378,0.00208,0.0335,0.795,108.166,214613,4,73.92596,7,1
22945,1980,0.508,0.24,4,-14.041,0,0.037,0.796,0.835,0.543,0.497,120.043,146093,4,32.85044,7,0
22946,1980,0.537,0.853,9,-3.848,0,0.0544,0.0776,0.0461,0.155,0.536,150.477,185240,4,49.40928,7,0
22947,1980,0.499,0.417,9,-13.982,1,0.0286,0.397,0.0,0.0622,0.505,132.195,284360,4,30.23987,15,1
22948,1980,0.311,0.291,3,-12.363,1,0.0359,0.965,0.000573,0.31,0.229,112.095,209667,4,24.98824,10,0
