,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,target,decade
11200,0.271,0.95,5,-7.127,0,0.0467,3.83e-05,0.949,0.277,0.377,178.935,129200,4,0,1990
11201,0.427,0.943,11,-6.036,0,0.0571,4.35e-06,0.879,0.3,0.343,161.11,215000,4,0,1990
11202,0.711,0.724,7,-5.97,1,0.0851,0.0393,3.81e-06,0.141,0.482,80.975,251120,4,1,1990
11203,0.873,0.487,7,-14.872,1,0.412,0.141,0.0,0.269,0.611,97.445,284067,4,1,1990
11204,0.726,0.566,2,-7.746,1,0.0551,0.258,1.25e-06,0.0492,0.963,136.943,188973,4,0,1990
11205,0.53,0.905,4,-9.166,0,0.0436,0.276,0.00303,0.106,0.373,101.297,292600,4,1,1990
11206,0.233,0.247,9,-14.116,0,0.0304,0.583,0.0488,0.308,0.0864,173.54,263747,3,0,1990
11207,0.54,0.724,6,-6.438,0,0.0972,0.0499,9.99e-06,0.394,0.726,154.823,220107,4,0,1990
11208,0.639,0.33,10,-15.176,1,0.0408,0.954,0.288,0.0859,0.804,100.316,177493,4,0,1990
11209,0.697,0.248,7,-13.599,0,0.131,0.833,0.0,0.71,0.351,115.161,252840,4,0,1990
11210,0.613,0.52,7,-12.996,1,0.0368,0.889,0.000599,0.0841,0.61,69.186,217120,4,0,1990
11211,0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,228267,4,1,1990
11212,0.559,0.435,2,-9.524,1,0.0986,0.206,0.0,0.0661,0.587,165.055,315493,3,1,1990
11213,0.493,0.978,0,-6.37,0,0.0763,0.0115,0.154,0.109,0.183,128.288,272373,4,1,1990
11214,0.883,0.404,7,-9.491,1,0.121,0.725,0.0,0.0752,0.964,123.931,138400,4,0,1990
11215,0.455,0.71,0,-4.717,0,0.0681,0.0116,0.879,0.216,0.638,178.915,185187,4,0,1990
11216,0.427,0.884,4,-8.631,1,0.0905,0.0301,0.211,0.109,0.623,176.563,230133,3,1,1990
11217,0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,1,1990
11218,0.844,0.34,5,-11.238,1,0.0509,0.0509,0.00955,0.0505,0.738,128.166,97693,4,0,1990
11219,0.651,0.877,5,-5.095,0,0.0616,0.28,1.46e-06,0.0882,0.654,97.082,259560,4,0,1990
11220,0.527,0.518,1,-11.987,1,0.352,0.939,0.0725,0.501,0.896,85.777,304133,4,0,1990
11221,0.514,0.865,9,-7.077,1,0.0395,0.0264,0.000202,0.159,0.668,97.505,239360,4,0,1990
11222,0.665,0.901,5,-6.315,1,0.0505,0.0364,0.112,0.289,0.712,120.014,263627,4,0,1990
11223,0.502,0.142,7,-11.456,1,0.0353,0.895,0.0,0.114,0.57,140.054,217733,5,0,1990
11224,0.756,0.65,6,-8.004,1,0.0457,0.307,0.0,0.0606,0.788,132.274,340867,4,1,1990
11225,0.611,0.55,9,-8.611,0,0.0436,0.306,0.00659,0.112,0.622,78.501,255147,4,1,1990
11226,0.326,0.699,11,-7.928,1,0.0285,0.0191,0.000207,0.0813,0.821,166.925,183730,4,0,1990
11227,0.369,0.762,10,-8.993,1,0.0464,0.22,2.8e-05,0.579,0.644,84.957,302107,4,1,1990
11228,0.786,0.372,8,-17.765,1,0.0536,0.19,5.9e-06,0.129,0.685,102.237,249667,4,1,1990
11229,0.64,0.433,2,-15.617,1,0.029,0.0334,0.000412,0.0705,0.395,101.675,194733,4,0,1990
11230,0.652,0.69,7,-8.627,0,0.0543,0.617,0.731,0.12,0.809,167.743,256488,4,0,1990
11231,0.678,0.61,0,-10.509,1,0.0306,0.467,0.0,0.397,0.919,117.04,170000,4,1,1990
11232,0.544,0.432,7,-14.262,1,0.0305,0.552,2e-06,0.132,0.767,153.204,253627,4,0,1990
11233,0.3,0.449,3,-8.422,0,0.0296,0.0367,0.00202,0.129,0.201,104.256,329173,4,0,1990
11234,0.681,0.697,4,-11.063,1,0.0327,0.357,0.0,0.388,0.775,119.956,223667,4,1,1990
11235,0.634,0.577,4,-7.579,0,0.0303,0.143,1.78e-05,0.183,0.4,116.212,319880,4,1,1990
11236,0.27,0.528,5,-7.192,1,0.0345,0.036,7.28e-06,0.13,0.285,159.24,312067,4,1,1990
11237,0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,4,1,1990
11238,0.438,0.866,9,-7.017,1,0.156,0.00958,0.000738,0.0721,0.483,125.084,228374,4,0,1990
11239,0.606,0.683,2,-9.581,1,0.03,0.0925,0.0,0.125,0.715,118.864,244627,4,1,1990
11240,0.674,0.465,5,-8.565,1,0.0258,0.441,0.0,0.098,0.317,129.896,338667,4,1,1990
11241,0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691,390862,4,1,1990
11242,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,4,1,1990
11243,0.496,0.762,6,-7.64,0,0.0628,0.036,0.00199,0.315,0.674,130.004,248000,4,1,1990
11244,0.749,0.733,11,-9.163,0,0.0611,0.0302,0.0,0.151,0.897,139.935,260240,4,1,1990
11245,0.15,0.848,2,-7.682,1,0.0556,9.05e-06,0.929,0.457,0.449,139.227,255360,4,0,1990
11246,0.18,0.961,7,-6.547,1,0.0953,0.000206,0.561,0.343,0.243,177.425,135200,4,0,1990
11247,0.487,0.8,9,-10.488,1,0.0365,0.016,0.0463,0.105,0.673,139.459,286267,4,0,1990
11248,0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,282933,4,1,1990
11249,0.532,0.5,4,-11.131,0,0.0284,0.68,0.00233,0.163,0.682,135.482,218360,4,0,1990
11250,0.588,0.522,9,-6.254,0,0.0383,0.233,0.0,0.24,0.584,66.024,290600,4,1,1990
11251,0.757,0.843,1,-7.222,1,0.0332,0.0424,0.377,0.0742,0.717,113.21,236133,4,1,1990
11252,0.44,0.17,2,-13.266,1,0.0271,0.57,1.28e-05,0.122,0.272,84.565,179827,4,1,1990
11253,0.477,0.685,0,-10.013,1,0.0609,0.0972,0.00083,0.954,0.639,167.01,269600,4,0,1990
11254,0.595,0.855,0,-8.806,1,0.0317,0.00463,0.000755,0.0408,0.818,120.145,280800,4,1,1990
11255,0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,131.977,321000,4,1,1990
11256,0.475,0.157,10,-19.063,1,0.0567,0.976,0.0348,0.0776,0.519,169.224,183066,4,0,1990
11257,0.511,0.864,7,-11.973,1,0.0569,0.00824,3.89e-06,0.291,0.5,144.952,230427,4,1,1990
11258,0.784,0.765,1,-3.545,1,0.212,0.095,0.0,0.182,0.845,94.812,212880,4,1,1990
11259,0.552,0.696,1,-8.374,1,0.0324,0.00661,0.00104,0.0721,0.52,116.175,285667,4,1,1990
11260,0.591,0.304,2,-16.902,1,0.0491,0.995,0.927,0.146,0.187,102.35,238507,3,0,1990
11261,0.897,0.458,9,-11.01,1,0.279,0.0208,0.0,0.419,0.513,92.928,206827,4,1,1990
11262,0.555,0.282,10,-18.685,1,0.0361,0.843,0.898,0.695,0.676,98.014,284533,4,0,1990
11263,0.402,0.577,7,-9.219,1,0.0286,0.0025,0.11,0.311,0.691,108.925,201400,4,0,1990
11264,0.644,0.157,7,-16.323,0,0.0407,0.991,0.92,0.101,0.448,82.251,252267,4,0,1990
11265,0.757,0.433,0,-10.996,1,0.0679,0.969,0.914,0.0657,0.948,103.448,177840,4,0,1990
11266,0.716,0.872,11,-6.531,0,0.371,0.0103,0.0,0.0591,0.749,101.373,218427,4,1,1990
11267,0.857,0.635,10,-9.532,0,0.198,0.0355,0.00345,0.13,0.53,96.589,271067,4,1,1990
11268,0.416,0.487,2,-8.749,1,0.0345,0.588,0.00162,0.34,0.718,93.262,464267,3,0,1990
11269,0.72,0.478,9,-11.074,1,0.0239,0.115,2.27e-05,0.104,0.672,97.073,409360,4,1,1990
11270,0.794,0.745,9,-11.367,0,0.037,0.271,0.00041,0.143,0.706,124.249,225882,4,1,1990
11271,0.505,0.718,10,-4.878,1,0.0266,0.43,4.46e-06,0.176,0.744,185.804,249387,4,1,1990
11272,0.466,0.486,5,-7.122,1,0.0331,0.152,0.0,0.306,0.258,125.241,248747,4,0,1990
11273,0.9,0.465,6,-3.421,1,0.207,0.265,0.0,0.0853,0.805,84.076,263200,4,1,1990
11274,0.665,0.743,0,-6.938,0,0.0329,0.784,0.522,0.0769,0.804,95.803,317933,4,0,1990
11275,0.679,0.659,1,-10.826,0,0.0269,0.0771,4.12e-06,0.316,0.528,154.171,306227,4,0,1990
11276,0.276,0.0882,9,-23.233,1,0.0603,0.956,0.00046,0.282,0.134,73.38,221040,3,0,1990
11277,0.32,0.048,2,-24.943,1,0.0446,0.977,0.599,0.139,0.385,148.947,213480,4,0,1990
11278,0.293,0.962,8,-6.573,1,0.0887,0.00174,3.45e-05,0.0621,0.173,97.234,357293,4,0,1990
11279,0.52,0.637,5,-12.319,0,0.0276,0.0386,5.55e-06,0.078,0.787,92.015,297560,4,0,1990
11280,0.402,0.412,2,-16.834,1,0.0528,0.696,0.305,0.104,0.466,135.964,365867,4,0,1990
11281,0.377,0.194,7,-12.026,1,0.0316,0.861,5.01e-06,0.124,0.528,130.563,199707,4,1,1990
11282,0.568,0.94,1,-5.401,1,0.0411,0.000431,4.96e-05,0.0779,0.738,97.096,231400,4,1,1990
11283,0.395,0.727,7,-7.58,1,0.0294,0.0157,0.000871,0.122,0.649,180.789,271840,4,1,1990
11284,0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,289200,4,1,1990
11285,0.372,0.909,11,-9.059,1,0.0863,0.000354,0.00198,0.118,0.841,99.53,167491,4,0,1990
11286,0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.201,267267,4,1,1990
11287,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,1,1990
11288,0.36,0.714,4,-9.426,0,0.0542,0.821,0.0314,0.101,0.324,92.553,218867,4,0,1990
11289,0.801,0.693,1,-10.239,1,0.073,0.0504,0.0,0.168,0.742,113.137,274133,4,1,1990
11290,0.601,0.937,2,-7.308,1,0.0509,0.000816,0.673,0.0805,0.837,124.013,265840,4,0,1990
11291,0.657,0.845,2,-7.883,1,0.0709,0.234,7.85e-06,0.358,0.659,115.571,230933,4,1,1990
11292,0.608,0.825,5,-6.847,0,0.0535,0.721,0.00316,0.0871,0.97,114.982,266373,4,0,1990
11293,0.664,0.169,4,-14.039,1,0.0382,0.803,0.0,0.0957,0.399,80.251,185933,3,0,1990
11294,0.192,0.00597,1,-32.604,1,0.0429,0.993,0.908,0.0973,0.0366,65.821,467893,3,0,1990
11295,0.768,0.871,8,-4.255,0,0.0393,0.0792,0.0,0.325,0.961,94.02,208960,4,1,1990
11296,0.785,0.486,0,-10.5,1,0.065,0.144,0.498,0.158,0.79,90.989,369267,4,0,1990
11297,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533,4,1,1990
11298,0.54,0.64,8,-8.557,1,0.0251,0.114,0.000685,0.245,0.523,97.033,317933,4,1,1990
11299,0.3,0.225,4,-11.079,1,0.0264,0.915,0.0,0.159,0.294,87.698,168627,4,1,1990
11300,0.517,0.666,2,-9.46,1,0.116,0.609,0.0,0.16,0.788,111.683,202533,4,0,1990
11301,0.599,0.609,5,-12.164,1,0.0255,0.00147,0.000746,0.116,0.749,126.011,314600,4,1,1990
11302,0.474,0.86,0,-6.57,1,0.1,0.596,0.0,0.0957,0.763,176.084,116027,4,0,1990
11303,0.718,0.225,0,-13.301,1,0.0295,0.808,0.000994,0.0962,0.245,98.079,228467,4,0,1990
11304,0.721,0.949,6,-5.685,1,0.278,0.0495,0.0,0.327,0.835,83.028,240093,4,1,1990
11305,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,287320,4,1,1990
11306,0.646,0.368,4,-15.714,1,0.0409,0.0926,0.0,0.0598,0.749,124.724,146573,4,0,1990
11307,0.518,0.442,7,-12.959,1,0.0586,0.044,0.000176,0.21,0.48,118.022,261800,4,0,1990
11308,0.611,0.849,10,-9.124,0,0.0511,0.00142,0.179,0.146,0.961,118.31,251600,4,1,1990
11309,0.411,0.702,5,-12.802,0,0.0755,0.0113,0.498,0.116,0.631,119.614,152867,4,0,1990
11310,0.62,0.905,10,-5.214,1,0.0277,0.0176,0.00097,0.331,0.801,134.986,235573,4,1,1990
11311,0.595,0.393,2,-9.909,1,0.0292,0.508,0.0,0.153,0.2,137.744,230827,4,1,1990
11312,0.643,0.584,2,-9.073,1,0.0462,0.253,0.0,0.089,0.589,84.983,194133,4,1,1990
11313,0.565,0.961,0,-3.788,1,0.103,0.00385,0.000133,0.289,0.526,112.256,289373,4,0,1990
11314,0.634,0.73,9,-9.869,0,0.0471,0.425,0.0314,0.326,0.708,106.049,102667,4,0,1990
11315,0.547,0.177,4,-18.395,0,0.0452,0.813,1.99e-05,0.109,0.176,184.44,274267,3,0,1990
11316,0.247,0.992,8,-7.766,0,0.0772,2.85e-05,0.799,0.0808,0.318,142.891,237093,4,0,1990
11317,0.966,0.505,1,-14.762,1,0.111,0.0678,0.0,0.197,0.826,113.592,258533,4,1,1990
11318,0.534,0.485,9,-8.045,1,0.0467,0.537,1.79e-06,0.104,0.102,80.923,384307,4,1,1990
11319,0.594,0.653,11,-6.397,1,0.0478,0.218,0.00149,0.0982,0.367,152.948,303427,4,1,1990
11320,0.434,0.579,0,-8.603,1,0.0295,0.123,2.91e-05,0.0857,0.369,134.477,435227,4,1,1990
11321,0.388,0.313,4,-12.846,1,0.0539,0.687,2.34e-05,0.0873,0.265,151.719,291000,4,0,1990
11322,0.928,0.71,8,-11.834,1,0.0603,0.00242,2.9e-06,0.08,0.771,106.03,240347,4,1,1990
11323,0.744,0.479,0,-7.83,0,0.0375,0.713,0.0,0.164,0.514,125.095,184000,4,0,1990
11324,0.644,0.644,7,-7.542,1,0.0305,0.245,0.00083,0.27,0.293,98.746,231293,4,1,1990
11325,0.474,0.0221,7,-26.984,1,0.0661,0.993,0.873,0.164,0.493,90.214,97160,3,0,1990
11326,0.83,0.586,5,-8.457,1,0.0375,0.0832,4.24e-05,0.0797,0.678,102.864,169000,4,1,1990
11327,0.637,0.846,1,-3.663,1,0.0346,0.0437,0.0,0.105,0.634,103.119,208493,4,1,1990
11328,0.492,0.234,0,-15.917,0,0.0362,0.893,0.146,0.13,0.183,108.145,707667,4,0,1990
11329,0.664,0.356,0,-16.021,1,0.12,0.626,0.00536,0.189,0.552,135.768,159160,4,0,1990
11330,0.587,0.104,1,-20.17,1,0.0311,0.85,0.343,0.127,0.263,111.061,219373,4,0,1990
11331,0.469,0.386,2,-12.112,1,0.0272,0.103,1.2e-05,0.291,0.383,102.476,207467,4,1,1990
11332,0.844,0.215,7,-10.914,1,0.0772,0.928,0.0,0.0704,0.793,116.284,148000,4,0,1990
11333,0.341,0.917,10,-9.897,1,0.0621,0.00223,0.138,0.438,0.358,124.497,255907,4,0,1990
11334,0.371,0.928,2,-6.125,1,0.0707,0.109,0.0,0.0974,0.75,114.848,262618,4,0,1990
11335,0.621,0.204,8,-16.641,1,0.0555,0.959,0.935,0.116,0.591,95.181,402240,4,0,1990
11336,0.593,0.635,0,-7.417,1,0.0359,0.607,1.2e-06,0.084,0.934,94.253,133000,4,0,1990
11337,0.581,0.835,6,-12.596,0,0.0414,0.0416,0.227,0.21,0.755,124.006,241867,4,1,1990
11338,0.424,0.958,6,-4.167,1,0.0983,6.06e-05,1.03e-05,0.376,0.559,98.287,153587,4,0,1990
11339,0.55,0.868,11,-8.473,0,0.0444,0.0178,0.0,0.0602,0.961,163.309,206307,4,0,1990
11340,0.766,0.49,10,-10.124,0,0.0531,0.0265,1.41e-05,0.0552,0.499,110.001,386307,4,1,1990
11341,0.573,0.437,1,-13.854,1,0.0881,0.81,0.0,0.336,0.847,132.458,130040,4,0,1990
11342,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4,1,1990
11343,0.474,0.369,6,-14.216,1,0.0296,0.0291,5.86e-05,0.128,0.156,61.207,274107,4,1,1990
11344,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,239960,4,1,1990
11345,0.745,0.612,6,-7.466,1,0.127,0.239,0.0,0.152,0.865,85.985,239453,4,1,1990
11346,0.28,0.83,11,-11.128,0,0.0594,0.0624,0.916,0.409,0.449,75.119,115560,4,0,1990
11347,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4,1,1990
11348,0.719,0.623,7,-8.441,0,0.0863,0.559,0.0,0.0796,0.952,155.124,249591,4,0,1990
11349,0.555,0.561,7,-13.054,1,0.0357,0.332,1.02e-06,0.113,0.557,155.113,271813,4,1,1990
11350,0.576,0.883,2,-7.321,1,0.0365,0.0121,2.15e-05,0.365,0.453,98.599,231533,4,1,1990
11351,0.649,0.535,1,-8.276,0,0.0305,0.206,0.84,0.15,0.355,79.216,273113,4,0,1990
11352,0.501,0.378,4,-9.37,1,0.029,0.735,0.0,0.119,0.178,119.987,257733,4,1,1990
11353,0.319,0.516,2,-7.074,1,0.0347,0.0178,0.913,0.259,0.505,128.109,262200,4,0,1990
11354,0.146,0.064,2,-24.304,0,0.0409,0.95,0.452,0.116,0.0639,91.479,265800,4,0,1990
11355,0.56,0.363,3,-11.9,1,0.0307,0.55,0.0,0.205,0.186,124.45,227227,4,1,1990
11356,0.444,0.199,0,-14.508,1,0.0266,0.239,0.0,0.116,0.32,85.904,191960,4,1,1990
11357,0.353,0.834,0,-7.566,0,0.0517,0.00457,0.935,0.31,0.153,101.037,615760,4,0,1990
11358,0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,336733,4,1,1990
11359,0.55,0.898,7,-3.994,1,0.195,0.271,0.00464,0.285,0.616,160.112,194600,4,0,1990
11360,0.777,0.901,11,-10.789,0,0.168,0.00106,0.0,0.428,0.577,133.011,248133,4,1,1990
11361,0.373,0.862,11,-14.817,0,0.0492,5.7e-05,0.0,0.0823,0.457,94.713,79187,4,0,1990
11362,0.726,0.694,0,-8.098,1,0.0281,0.0646,0.0,0.0977,0.843,95.779,227240,4,1,1990
11363,0.675,0.548,2,-9.922,1,0.0351,0.103,3.5e-05,0.0528,0.851,80.842,309200,4,1,1990
11364,0.63,0.52,11,-8.162,0,0.0289,0.257,0.0,0.0577,0.375,137.792,258400,4,1,1990
11365,0.86,0.636,2,-15.511,1,0.145,0.172,4.9e-05,0.368,0.842,128.012,226933,4,1,1990
11366,0.258,0.825,4,-6.065,1,0.035,0.0301,0.067,0.0725,0.318,107.92,156067,4,0,1990
11367,0.734,0.654,3,-6.41,1,0.313,0.641,0.0,0.127,0.78,142.015,85907,4,0,1990
11368,0.595,0.148,4,-18.873,1,0.0304,0.264,0.0,0.0735,0.681,142.932,206200,4,0,1990
11369,0.784,0.677,9,-6.389,0,0.0323,0.0239,0.0,0.0883,0.691,96.916,286000,4,1,1990
11370,0.272,0.112,7,-22.822,0,0.0424,0.911,0.0689,0.134,0.126,97.922,169000,4,0,1990
11371,0.667,0.00423,11,-19.003,1,0.0861,0.831,0.907,0.0847,0.0,111.69,68307,4,0,1990
11372,0.672,0.453,11,-7.896,0,0.0557,0.269,2.44e-06,0.138,0.674,83.123,267827,4,0,1990
11373,0.703,0.799,4,-10.27,1,0.0688,0.00311,0.000749,0.0683,0.756,101.42,253333,4,1,1990
11374,0.686,0.393,9,-10.809,1,0.049,0.58,9.99e-05,0.0827,0.566,76.007,318067,4,0,1990
11375,0.575,0.937,2,-5.858,1,0.0496,0.0563,1.06e-05,0.178,0.634,112.045,204867,4,1,1990
11376,0.374,0.797,11,-11.529,0,0.0462,0.000951,0.00355,0.0646,0.776,166.827,243867,4,0,1990
11377,0.468,0.927,6,-7.211,0,0.039,1.11e-05,0.592,0.308,0.507,99.967,103493,4,0,1990
11378,0.559,0.877,2,-5.728,0,0.0463,0.00656,0.0,0.382,0.884,129.449,158840,4,0,1990
11379,0.338,0.0732,1,-27.491,1,0.215,0.468,0.882,0.312,0.0397,175.863,389507,3,0,1990
11380,0.558,0.695,11,-7.853,0,0.04,0.165,0.0017,0.216,0.621,169.564,299627,4,1,1990
11381,0.358,0.732,4,-9.539,0,0.0825,0.019,0.121,0.329,0.167,87.841,74813,4,0,1990
11382,0.234,0.883,2,-3.818,1,0.0466,0.0741,0.0,0.308,0.491,175.893,230827,4,1,1990
11383,0.657,0.369,7,-13.153,0,0.037,0.0706,0.0,0.494,0.619,129.965,312040,4,1,1990
11384,0.35,0.3,9,-10.479,1,0.0342,0.351,1.35e-05,0.0933,0.186,95.583,270600,4,0,1990
11385,0.459,0.4,0,-14.482,1,0.0304,0.285,0.0,0.108,0.252,174.716,293533,3,1,1990
11386,0.573,0.526,0,-8.273,1,0.0253,0.514,0.0148,0.35,0.291,76.977,230160,4,1,1990
11387,0.33,0.825,9,-6.247,1,0.0409,0.00448,0.885,0.379,0.771,116.031,193107,4,0,1990
11388,0.809,0.194,1,-14.394,1,0.0382,0.923,0.0,0.111,0.67,87.493,160160,4,0,1990
11389,0.537,0.864,11,-6.203,0,0.0667,0.00631,0.302,0.34,0.414,160.039,347760,4,0,1990
11390,0.588,0.719,11,-8.99,0,0.06,0.00257,0.0,0.129,0.836,168.641,204893,4,0,1990
11391,0.82,0.633,9,-13.816,1,0.0745,0.129,0.0,0.0972,0.716,116.622,216933,4,0,1990
11392,0.613,0.655,5,-12.989,1,0.0302,0.209,0.000754,0.171,0.69,129.906,266267,4,1,1990
11393,0.508,0.636,11,-9.037,0,0.0511,0.0511,0.294,0.185,0.335,82.221,291600,4,0,1990
11394,0.274,0.778,4,-11.442,0,0.0859,7.64e-06,0.000967,0.226,0.235,131.451,157867,4,0,1990
11395,0.56,0.383,0,-10.297,1,0.0277,0.702,8.03e-06,0.102,0.693,126.166,153893,4,0,1990
11396,0.607,0.461,9,-7.759,0,0.0284,0.576,2e-06,0.187,0.383,119.949,189653,4,0,1990
11397,0.73,0.654,4,-9.307,1,0.0634,0.0383,0.000264,0.0867,0.203,95.104,299630,4,1,1990
11398,0.486,0.663,7,-6.28,1,0.0346,0.443,0.0,0.0984,0.332,79.901,218952,4,0,1990
11399,0.68,0.394,6,-11.833,0,0.0391,0.114,0.00145,0.0938,0.375,141.504,330200,4,1,1990
11400,0.531,0.696,4,-6.729,1,0.0258,0.15,0.00016,0.36,0.488,163.912,199599,4,1,1990
11401,0.812,0.753,7,-13.252,1,0.118,0.0774,0.0,0.341,0.787,103.754,232773,4,1,1990
11402,0.717,0.41,7,-6.332,1,0.0638,0.193,0.000142,0.167,0.609,81.254,339800,4,1,1990
11403,0.473,0.724,1,-14.215,1,0.107,7.61e-05,0.0365,0.785,0.532,87.201,261173,4,0,1990
11404,0.581,0.832,5,-4.508,0,0.0359,0.629,0.633,0.199,0.728,118.915,144267,4,0,1990
11405,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07,248067,4,1,1990
11406,0.728,0.435,3,-9.12,0,0.0786,0.0479,1.27e-05,0.314,0.738,94.41,243360,4,1,1990
11407,0.728,0.0358,10,-17.507,1,0.0728,0.964,0.000156,0.0813,0.678,115.903,163960,4,0,1990
11408,0.63,0.821,11,-6.726,0,0.0467,0.000632,0.479,0.0963,0.271,102.022,270173,4,1,1990
11409,0.451,0.659,9,-7.036,1,0.112,0.104,0.00941,0.0625,0.702,149.256,186874,4,0,1990
11410,0.44,0.942,1,-10.401,1,0.0693,1.45e-05,0.856,0.0662,0.116,122.248,256267,4,0,1990
11411,0.421,0.746,0,-10.165,1,0.037,0.0371,0.0,0.0754,0.971,104.986,164267,4,0,1990
11412,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,4,1,1990
11413,0.794,0.613,3,-8.711,1,0.0295,0.329,2.67e-06,0.0764,0.823,110.738,243893,4,1,1990
11414,0.673,0.888,1,-7.056,1,0.0364,0.261,0.000134,0.234,0.801,110.772,275467,4,1,1990
11415,0.48,0.785,2,-7.528,1,0.0423,0.353,0.00085,0.166,0.721,146.663,300440,4,0,1990
11416,0.676,0.618,6,-8.987,0,0.046,0.0361,0.0,0.199,0.899,173.955,221227,4,0,1990
11417,0.488,0.0488,7,-25.288,1,0.0344,0.932,0.932,0.104,0.388,103.137,148133,4,0,1990
11418,0.845,0.648,9,-10.685,0,0.113,0.0386,0.0,0.223,0.794,113.086,221467,4,1,1990
11419,0.424,0.818,9,-12.567,0,0.0726,0.00277,0.868,0.342,0.7,150.486,264067,4,0,1990
11420,0.308,0.373,0,-9.541,1,0.0291,0.212,0.921,0.106,0.212,74.978,261200,4,0,1990
11421,0.722,0.745,4,-6.059,0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,309947,4,1,1990
11422,0.79,0.74,5,-5.83,0,0.13,0.00687,3.67e-05,0.0847,0.734,125.165,251400,4,1,1990
11423,0.575,0.106,5,-20.748,0,0.0917,0.931,0.000169,0.67,0.585,94.684,181067,4,0,1990
11424,0.728,0.803,11,-10.57,0,0.0568,0.0211,1.18e-05,0.0267,0.791,104.179,299667,4,1,1990
11425,0.837,0.688,10,-7.307,0,0.216,0.0332,0.0,0.0999,0.709,95.566,270093,4,1,1990
11426,0.625,0.426,2,-8.392,0,0.0271,0.413,0.0,0.116,0.112,110.018,270333,4,1,1990
11427,0.51,0.903,0,-6.811,1,0.045,7.37e-05,0.0358,0.34,0.559,129.092,257200,4,1,1990
11428,0.587,0.409,9,-15.075,1,0.0279,0.0168,0.0353,0.0458,0.449,143.639,316627,4,1,1990
11429,0.82,0.199,0,-24.869,0,0.0843,0.321,0.781,0.0625,0.702,124.838,341173,4,0,1990
11430,0.804,0.864,6,-7.148,1,0.125,0.0658,0.0,0.0609,0.765,105.414,249827,4,1,1990
11431,0.717,0.809,0,-9.358,1,0.0636,0.0486,1.08e-06,0.0297,0.679,111.279,219507,4,1,1990
11432,0.536,0.301,7,-14.292,1,0.0322,0.887,0.00358,0.124,0.528,133.704,139840,4,0,1990
11433,0.844,0.609,10,-10.675,1,0.217,0.0074,0.0,0.563,0.725,91.117,296333,4,1,1990
11434,0.787,0.562,5,-9.615,1,0.0293,0.276,0.91,0.0623,0.691,108.94,496400,4,0,1990
11435,0.666,0.255,5,-15.178,1,0.0392,0.954,0.000628,0.143,0.628,113.701,114840,4,0,1990
11436,0.612,0.794,10,-11.589,0,0.0497,0.157,6.35e-05,0.121,0.765,107.988,252693,4,1,1990
11437,0.659,0.433,11,-11.015,0,0.0362,0.117,0.000427,0.0829,0.455,125.556,267333,4,0,1990
11438,0.467,0.549,9,-10.511,1,0.0418,0.0859,0.0,0.312,0.292,133.591,300093,4,1,1990
11439,0.81,0.957,1,-6.049,0,0.0364,0.0165,0.284,0.248,0.962,129.985,197773,4,1,1990
11440,0.505,0.664,5,-6.231,1,0.0475,0.492,0.0,0.408,0.556,124.655,155667,4,0,1990
11441,0.421,0.236,0,-19.74,0,0.0286,0.843,0.000386,0.19,0.411,103.185,149600,4,0,1990
11442,0.598,0.957,9,-4.391,0,0.0451,0.00934,5.36e-05,0.0902,0.864,129.082,324493,4,1,1990
11443,0.739,0.38,5,-19.593,0,0.0419,0.784,0.000128,0.129,0.78,113.335,148908,4,0,1990
11444,0.621,0.696,1,-9.832,1,0.151,0.0272,0.0108,0.0619,0.621,191.818,309773,4,1,1990
11445,0.729,0.442,7,-7.678,1,0.0582,0.25,0.0,0.36,0.974,132.008,169600,4,0,1990
