,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
20578,0.849,0.495,6,-10.399,0,0.204,0.00243,3.53e-06,0.0722,0.666,99.872,244640,4,65.58327,8,1,1990
20579,0.55,0.339,5,-14.157,1,0.0295,0.531,0.0,0.0873,0.301,149.662,287267,3,20.90032,13,1,1990
20580,0.261,0.539,0,-11.215,1,0.0378,0.221,0.848,0.11,0.176,53.765,117053,4,43.41183,6,0,1990
20581,0.329,0.861,11,-5.855,0,0.147,0.00789,2.88e-06,0.0844,0.599,195.303,297173,3,51.46293,13,1,1990
20582,0.682,0.555,6,-6.349,1,0.0319,0.0225,0.0,0.0754,0.511,83.332,202227,4,33.98021,9,1,1990
20583,0.619,0.492,8,-9.532,1,0.0328,0.455,0.0,0.106,0.553,131.888,305827,4,50.85836,13,1,1990
20584,0.577,0.584,9,-7.788,1,0.0438,0.387,0.0,0.775,0.836,136.938,188627,4,35.79662,11,0,1990
20585,0.642,0.448,5,-10.418,0,0.0259,0.492,1.74e-05,0.0646,0.299,137.831,295347,4,32.23383,14,1,1990
20586,0.714,0.826,11,-8.668,0,0.0486,0.00661,2.29e-06,0.231,0.89,118.174,282027,4,38.29009,15,1,1990
20587,0.77,0.596,7,-12.194,1,0.0527,0.0122,0.00311,0.0483,0.93,112.107,281800,4,26.62103,11,1,1990
20588,0.596,0.547,0,-13.136,1,0.0331,0.0478,4.92e-05,0.157,0.697,110.209,188760,4,38.06056,8,1,1990
20589,0.654,0.0027,7,-25.959,1,0.195,0.99,0.945,0.0975,0.0928,97.664,97160,4,35.6256,5,0,1990
20590,0.773,0.794,2,-5.486,1,0.215,0.0976,2.89e-05,0.384,0.541,90.848,331000,4,37.04938,11,1,1990
20591,0.89,0.575,5,-5.729,1,0.302,0.053,0.0,0.0738,0.916,98.935,280680,4,51.18092,10,1,1990
20592,0.446,0.222,1,-16.059,0,0.0546,0.909,0.00136,0.115,0.354,152.778,278693,4,32.29131,15,0,1990
20593,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,249240,4,39.6763,9,1,1990
20594,0.707,0.445,1,-10.081,1,0.0337,0.0187,0.0011,0.0699,0.605,90.981,267893,4,33.81411,12,1,1990
20595,0.536,0.317,5,-8.878,1,0.0281,0.854,4.59e-05,0.104,0.232,79.558,234333,4,36.09062,10,1,1990
20596,0.832,0.726,11,-7.739,0,0.191,0.0283,0.0,0.0468,0.548,106.118,239733,4,19.46116,10,1,1990
20597,0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,258200,4,24.91855,13,1,1990
20598,0.746,0.852,2,-9.676,1,0.0606,0.0146,3.02e-05,0.26,0.76,114.165,235320,4,59.95282,10,1,1990
20599,0.486,0.596,9,-13.938,1,0.0316,0.00865,0.645,0.141,0.4,140.999,239027,4,30.95243,11,0,1990
20600,0.733,0.471,9,-8.157,0,0.0285,0.268,0.0,0.241,0.468,113.228,328400,4,21.56484,13,1,1990
20601,0.527,0.696,0,-3.386,1,0.0428,0.392,0.0,0.0907,0.817,159.771,186280,4,16.52026,10,0,1990
20602,0.357,0.161,10,-14.789,1,0.0436,0.926,3.47e-05,0.146,0.267,88.746,170840,4,32.77082,8,1,1990
20603,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,4,19.83873,10,1,1990
20604,0.651,0.525,5,-6.932,1,0.0401,0.753,0.00195,0.305,0.818,122.22,171053,4,52.9398,9,0,1990
20605,0.859,0.761,8,-5.504,0,0.0321,0.0156,0.254,0.687,0.922,97.99,333373,4,39.69022,9,1,1990
20606,0.757,0.544,5,-10.722,1,0.219,0.154,6.07e-05,0.226,0.921,173.208,308360,4,46.12533,14,1,1990
20607,0.612,0.667,9,-5.582,0,0.0346,0.672,0.00627,0.16,0.937,92.361,289960,4,49.58088,13,0,1990
20608,0.668,0.261,7,-13.003,1,0.0405,0.588,0.000391,0.116,0.282,147.446,219493,4,19.93794,10,0,1990
20609,0.642,0.834,1,-5.967,0,0.111,0.0375,3.55e-06,0.12,0.569,87.955,282427,4,42.06776,13,1,1990
20610,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,49.02103,12,1,1990
20611,0.882,0.914,4,-6.324,0,0.16,0.449,0.0,0.106,0.81,106.672,530067,4,49.22166,21,0,1990
20612,0.318,0.129,9,-20.704,0,0.0819,0.828,0.682,0.11,0.557,80.674,322027,4,54.49635,17,0,1990
20613,0.702,0.859,11,-10.922,1,0.0467,0.0468,0.0928,0.245,0.657,122.879,297360,4,24.72592,14,1,1990
20614,0.243,0.743,8,-11.998,0,0.0607,0.00982,0.534,0.375,0.159,133.945,599627,4,88.3326,14,0,1990
20615,0.734,0.368,9,-11.548,1,0.032,0.631,0.0793,0.16,0.88,107.615,186467,3,38.33692,9,0,1990
20616,0.641,0.43,1,-13.314,0,0.0283,0.306,0.0,0.162,0.506,137.807,265040,4,43.52508,13,1,1990
20617,0.0888,0.0226,3,-28.686,1,0.0479,0.974,0.352,0.0712,0.0366,176.957,421533,5,42.2588,20,0,1990
20618,0.918,0.734,11,-2.832,0,0.269,0.0294,7.9e-06,0.191,0.608,97.044,230693,4,24.366,8,1,1990
20619,0.499,0.0185,0,-38.499,1,0.0625,0.994,0.937,0.0784,0.523,118.714,88160,4,31.58374,6,0,1990
20620,0.375,0.348,9,-14.915,0,0.0314,0.758,0.0213,0.0692,0.438,105.989,601400,4,31.01209,30,0,1990
20621,0.658,0.887,6,-8.444,0,0.0638,0.0263,0.329,0.07,0.538,118.098,417120,4,45.35559,19,1,1990
20622,0.299,0.913,9,-7.645,1,0.0598,0.00158,0.00331,0.122,0.156,101.059,236560,3,35.38017,8,0,1990
20623,0.694,0.749,9,-8.526,1,0.0674,0.0035,1.17e-05,0.334,0.626,150.665,185960,4,32.80807,9,1,1990
20624,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867,219600,4,33.82872,9,1,1990
20625,0.485,0.477,0,-8.948,1,0.0262,0.295,3.35e-05,0.202,0.134,151.704,275040,4,38.21205,15,1,1990
20626,0.682,0.46,2,-8.831,1,0.0372,0.0716,0.321,0.102,0.207,139.568,380293,4,103.67658,11,0,1990
20627,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,148360,4,39.24264,6,1,1990
20628,0.671,0.128,5,-19.1,1,0.0442,0.975,0.000276,0.121,0.485,104.893,185992,4,65.26465,9,0,1990
20629,0.613,0.754,3,-8.128,1,0.031,0.179,1.59e-06,0.211,0.662,107.967,318227,4,56.61303,18,1,1990
20630,0.562,0.0913,4,-13.284,0,0.115,0.955,0.0,0.286,0.841,187.278,136867,3,64.02353,6,0,1990
20631,0.544,0.578,7,-10.166,1,0.0543,0.0412,0.000964,0.0781,0.586,94.33,227067,4,52.04877,10,0,1990
20632,0.319,0.967,3,-6.067,1,0.122,0.124,0.0,0.124,0.714,108.664,113827,4,82.77861,3,0,1990
20633,0.543,0.86,5,-14.968,1,0.0472,0.173,0.679,0.679,0.845,133.922,631227,4,44.5253,32,0,1990
20634,0.807,0.741,1,-4.472,1,0.083,0.0135,0.0316,0.06,0.558,108.989,253000,4,34.34765,11,1,1990
20635,0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,158307,4,28.18392,9,0,1990
20636,0.587,0.696,11,-7.152,1,0.0329,0.569,0.164,0.309,0.7,137.208,141173,4,43.91207,7,0,1990
20637,0.409,0.549,9,-9.982,0,0.0257,0.941,0.944,0.0953,0.895,157.768,117573,1,20.18295,8,0,1990
20638,0.83,0.712,11,-7.447,1,0.0446,0.0105,0.24,0.049,0.814,103.141,211160,4,56.5586,9,1,1990
20639,0.725,0.427,10,-14.373,0,0.363,0.0163,0.0,0.188,0.575,79.112,342773,4,31.73562,9,0,1990
20640,0.646,0.872,11,-8.586,0,0.0371,0.000761,0.0568,0.105,0.0391,120.093,282053,4,48.11635,12,1,1990
20641,0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,295933,4,32.78184,10,1,1990
20642,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,237027,4,21.24026,13,1,1990
20643,0.247,0.167,1,-15.213,1,0.0358,0.964,0.909,0.128,0.284,77.384,171667,4,33.656,10,0,1990
20644,0.586,0.435,5,-13.694,0,0.0429,0.498,0.321,0.938,0.501,116.798,349133,4,49.63234,12,0,1990
20645,0.615,0.88,0,-8.499,1,0.0411,0.0386,0.00371,0.364,0.707,139.001,308107,4,28.14898,16,1,1990
20646,0.568,0.282,2,-15.441,1,0.0657,0.983,0.618,0.0902,0.605,106.451,141947,4,35.91654,7,0,1990
20647,0.702,0.664,6,-10.038,0,0.0856,0.276,1.26e-06,0.0419,0.697,79.863,295373,4,18.23418,16,1,1990
20648,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,4,33.01505,10,1,1990
20649,0.648,0.89,2,-3.834,1,0.0429,0.288,0.0,0.119,0.808,126.956,213733,4,31.93258,12,1,1990
20650,0.265,0.137,0,-20.642,0,0.0491,0.867,0.132,0.048,0.134,82.954,517707,4,38.97169,22,0,1990
20651,0.439,0.983,3,-4.911,1,0.123,1.31e-05,0.319,0.183,0.262,156.977,256333,4,34.18605,9,0,1990
20652,0.582,0.0774,8,-13.6,1,0.423,0.967,0.0,0.286,0.314,122.725,64680,1,20.15825,3,0,1990
20653,0.811,0.516,5,-6.994,0,0.0734,0.198,0.0,0.0994,0.544,120.089,260093,4,48.30793,10,1,1990
20654,0.499,0.0185,0,-38.499,1,0.0625,0.994,0.937,0.0784,0.523,118.714,88160,4,31.58374,6,0,1990
20655,0.436,0.39,1,-9.62,0,0.0326,0.557,0.0,0.12,0.119,125.313,272893,4,38.92265,14,1,1990
20656,0.727,0.657,5,-9.577,0,0.0359,0.000203,0.00114,0.0984,0.309,126.011,137040,4,40.96469,6,1,1990
20657,0.532,0.405,1,-11.516,1,0.0345,0.263,1.87e-05,0.309,0.337,158.772,231760,3,23.59273,12,1,1990
20658,0.592,0.612,8,-12.097,1,0.149,0.441,0.0,0.427,0.704,103.732,151467,4,56.52979,7,0,1990
20659,0.285,0.192,9,-20.03,1,0.0323,0.903,0.903,0.305,0.117,96.242,798640,4,64.65688,32,0,1990
20660,0.769,0.662,5,-7.238,1,0.0319,0.129,0.00102,0.0814,0.863,104.104,175747,4,31.43337,7,1,1990
20661,0.422,0.0902,3,-20.29,1,0.0401,0.988,0.94,0.292,0.272,132.163,376467,4,26.94444,21,0,1990
20662,0.802,0.608,10,-10.169,0,0.255,0.0174,0.0174,0.0761,0.766,98.439,243093,4,47.923,11,1,1990
20663,0.555,0.275,7,-18.638,0,0.0359,0.783,0.0671,0.0829,0.335,142.7,446827,4,44.66428,16,0,1990
20664,0.68,0.92,7,-4.564,1,0.0352,0.0401,0.0,0.235,0.93,108.267,226133,4,55.72201,9,0,1990
20665,0.647,0.417,7,-10.421,1,0.0565,0.554,5.48e-05,0.114,0.539,85.511,242788,4,43.98371,10,0,1990
20666,0.708,0.837,10,-6.761,0,0.21,0.0406,0.000307,0.118,0.739,89.994,258760,4,36.07868,10,1,1990
20667,0.439,0.561,7,-17.68,1,0.0447,0.00485,0.148,0.0655,0.119,177.974,1491040,4,38.71043,65,0,1990
20668,0.846,0.72,11,-7.096,0,0.0506,0.00495,1.69e-05,0.329,0.864,133.657,233467,4,29.39558,12,1,1990
20669,0.574,0.618,10,-11.135,0,0.085,0.0122,1.08e-06,0.155,0.843,92.024,319533,4,21.91872,17,1,1990
20670,0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,243333,4,54.90172,10,0,1990
20671,0.882,0.57,1,-7.565,1,0.0832,0.0886,6.54e-06,0.0932,0.815,96.785,300133,4,40.57181,10,1,1990
20672,0.224,0.918,2,-7.389,1,0.0564,3.06e-05,0.695,0.27,0.24,146.969,121573,5,56.4835,5,0,1990
20673,0.467,0.664,10,-10.189,1,0.0479,0.0448,0.0,0.365,0.642,159.858,209960,4,24.40251,10,1,1990
20674,0.522,0.339,11,-13.437,1,0.0289,0.506,4.14e-06,0.338,0.616,98.994,217027,3,40.11018,10,0,1990
20675,0.347,0.239,9,-17.245,0,0.0372,0.778,0.000696,0.618,0.0386,110.58,80960,3,33.44122,5,0,1990
20676,0.536,0.248,5,-11.927,0,0.0346,0.99,0.0333,0.13,0.217,108.437,195400,4,18.85148,11,0,1990
20677,0.767,0.76,7,-8.142,1,0.0333,0.0612,1.62e-05,0.265,0.567,112.091,238560,4,48.63069,9,1,1990
20678,0.538,0.405,11,-7.305,1,0.0258,0.686,0.0,0.118,0.444,75.739,188161,4,23.89021,10,0,1990
20679,0.635,0.409,11,-11.253,1,0.0314,0.122,0.0,0.103,0.297,99.932,377373,4,35.00509,14,1,1990
20680,0.247,0.0981,8,-18.577,0,0.0432,0.988,0.753,0.0854,0.0525,137.583,212800,4,37.77383,12,0,1990
20681,0.309,0.181,10,-17.022,1,0.0337,0.87,0.000279,0.118,0.146,124.711,241013,4,27.2055,12,1,1990
20682,0.803,0.711,7,-7.217,1,0.3,0.0157,0.000372,0.0461,0.735,199.283,442240,4,42.90586,19,0,1990
20683,0.732,0.891,3,-7.476,0,0.0298,0.0678,0.446,0.089,0.943,134.034,231760,4,43.7104,11,1,1990
20684,0.734,0.389,9,-13.423,0,0.0242,0.438,0.186,0.0358,0.338,99.806,318907,4,31.61346,15,0,1990
20685,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,89.70109,11,1,1990
20686,0.617,0.427,0,-10.343,0,0.0238,0.556,3.11e-05,0.105,0.477,145.786,224667,4,17.07316,11,0,1990
20687,0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,257467,4,20.68683,14,1,1990
20688,0.471,0.47,9,-10.136,0,0.03,0.697,0.0,0.107,0.359,82.834,201627,4,46.04383,9,0,1990
20689,0.921,0.887,1,-6.271,1,0.135,0.234,0.0,0.096,0.694,107.18,219200,4,18.14901,12,1,1990
20690,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800,4,28.83501,12,1,1990
20691,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113,268827,4,28.89695,12,1,1990
20692,0.639,0.459,6,-14.816,0,0.417,0.289,0.0134,0.689,0.693,169.769,342622,4,22.19792,15,0,1990
20693,0.783,0.457,4,-9.747,0,0.18,0.0442,0.0,0.121,0.539,91.996,293867,4,74.81322,11,1,1990
20694,0.14,0.0582,7,-23.044,1,0.0384,0.936,0.653,0.0984,0.0352,92.53,741267,3,56.83273,34,0,1990
20695,0.453,0.844,0,-6.44,1,0.291,0.0236,1.12e-05,0.414,0.751,193.546,171667,4,68.90645,5,0,1990
20696,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,214827,1,38.26672,11,1,1990
20697,0.322,0.409,9,-14.883,0,0.0369,0.208,0.00635,0.109,0.301,99.807,395200,4,35.85819,19,0,1990
20698,0.626,0.646,10,-10.623,1,0.0313,0.59,0.00182,0.219,0.966,137.25,171040,4,46.10046,9,0,1990
20699,0.205,0.95,10,-8.498,0,0.132,1.93e-05,0.805,0.212,0.314,184.43,214213,4,29.82403,8,0,1990
20700,0.784,0.476,11,-8.283,0,0.0329,0.224,0.0125,0.418,0.624,98.048,247760,4,36.7587,14,1,1990
20701,0.825,0.494,4,-9.413,0,0.201,0.283,0.00204,0.151,0.643,84.854,307307,4,58.90899,13,1,1990
20702,0.869,0.732,8,-5.405,1,0.0559,0.0162,5.74e-05,0.0627,0.944,130.064,237267,4,43.6293,9,1,1990
20703,0.561,0.473,5,-9.972,1,0.0263,0.646,3.44e-06,0.298,0.444,106.994,201133,4,40.02821,11,1,1990
20704,0.78,0.897,0,-4.79,1,0.0387,0.0565,1.08e-06,0.309,0.905,100.777,253600,4,31.80478,12,1,1990
20705,0.606,0.532,5,-10.426,1,0.0657,0.632,0.0,0.164,0.433,161.085,233267,4,38.5775,9,1,1990
20706,0.319,0.665,11,-15.523,0,0.413,0.736,0.768,0.0949,0.0832,217.872,221867,4,26.56871,9,0,1990
20707,0.312,0.681,11,-11.445,1,0.32,0.644,0.00105,0.12,0.597,46.185,502760,4,42.78978,17,0,1990
20708,0.64,0.383,0,-13.177,0,0.0429,0.801,0.0,0.111,0.791,127.247,213040,4,21.6177,10,0,1990
20709,0.466,0.374,2,-16.26,1,0.035,0.659,6.15e-05,0.101,0.326,108.246,381160,4,95.01715,15,0,1990
20710,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984,5,43.76625,11,0,1990
20711,0.748,0.729,1,-8.924,0,0.0969,0.0142,0.000272,0.214,0.264,95.743,284173,4,28.69985,13,0,1990
20712,0.72,0.719,7,-4.571,0,0.0882,0.185,0.000128,0.522,0.899,88.987,261400,4,30.30751,9,1,1990
20713,0.647,0.942,1,-7.101,1,0.0341,0.626,0.168,0.0411,0.937,130.978,203120,4,22.43208,11,1,1990
20714,0.538,0.748,10,-7.352,0,0.0549,0.0193,9.51e-06,0.672,0.57,108.3,319400,4,144.30483,9,1,1990
20715,0.678,0.445,0,-10.363,1,0.0546,0.454,0.0,0.21,0.644,143.671,148373,4,51.29207,7,0,1990
20716,0.705,0.107,8,-12.907,1,0.0614,0.891,0.0,0.261,0.702,114.623,38533,4,0.0,1,0,1990
20717,0.47,0.442,9,-11.142,1,0.0266,0.582,1.79e-06,0.0899,0.129,76.765,233533,4,27.28133,13,1,1990
20718,0.728,0.942,6,-4.036,0,0.0885,0.00423,3.24e-06,0.146,0.785,132.99,224667,4,36.60515,13,0,1990
20719,0.828,0.847,11,-6.828,0,0.0857,0.000126,0.169,0.522,0.331,127.996,320630,4,23.44941,13,1,1990
20720,0.593,0.618,10,-11.099,1,0.034,0.46,0.0,0.121,0.549,97.093,236840,4,48.84664,12,1,1990
20721,0.746,0.437,5,-8.814,1,0.0284,0.183,0.0,0.0478,0.394,147.819,355933,3,38.38,16,1,1990
20722,0.854,0.827,5,-6.424,1,0.0335,0.0636,0.0,0.123,0.961,104.001,249600,4,42.51889,11,1,1990
20723,0.488,0.0872,9,-16.779,0,0.0388,0.959,0.921,0.109,0.306,117.348,516400,3,32.97797,24,0,1990
20724,0.458,0.261,4,-17.397,0,0.035,0.807,0.094,0.353,0.155,130.088,489493,4,30.23289,22,0,1990
20725,0.457,0.282,5,-13.008,0,0.0345,0.448,0.423,0.159,0.257,124.217,280307,3,125.2946,10,0,1990
20726,0.634,0.774,9,-7.651,1,0.0384,0.226,2.16e-05,0.397,0.927,156.828,170533,4,37.1246,6,1,1990
20727,0.322,0.394,0,-9.563,1,0.0345,0.172,2.12e-06,0.0869,0.0883,113.973,219600,4,33.74254,8,1,1990
20728,0.776,0.0732,6,-17.021,0,0.0725,0.927,0.0,0.146,0.532,130.114,152333,4,34.28853,9,0,1990
20729,0.434,0.609,5,-8.295,1,0.0306,0.0232,0.00108,0.0557,0.372,159.994,391000,4,26.13284,14,1,1990
20730,0.316,0.961,2,-4.797,1,0.127,6.43e-05,0.773,0.162,0.233,92.9,106773,4,30.81323,6,0,1990
20731,0.845,0.591,9,-14.87,1,0.0627,0.137,0.65,0.129,0.765,115.139,196827,4,23.40106,6,1,1990
20732,0.627,0.669,0,-9.985,1,0.0412,0.211,2.72e-06,0.111,0.498,94.029,245200,4,42.03027,11,1,1990
20733,0.753,0.349,9,-9.136,0,0.0275,0.405,0.00669,0.0782,0.289,107.971,257907,4,29.18239,10,1,1990
20734,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4,22.93655,10,0,1990
20735,0.577,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,266973,4,43.73251,11,1,1990
20736,0.695,0.978,5,-3.556,0,0.274,0.0764,3.12e-05,0.069,0.706,171.093,217067,4,53.90938,12,1,1990
20737,0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,218733,4,46.33298,10,1,1990
20738,0.604,0.316,2,-14.674,1,0.0302,0.56,1.18e-05,0.0905,0.391,129.693,302973,4,29.31641,17,1,1990
20739,0.744,0.769,0,-8.674,1,0.0395,0.0355,0.00142,0.113,0.95,132.074,257107,4,46.7298,12,1,1990
20740,0.849,0.635,0,-9.425,1,0.266,0.0344,0.0,0.082,0.856,92.003,213907,4,23.06675,11,1,1990
20741,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,265867,4,26.84971,11,1,1990
20742,0.261,0.868,11,-9.271,0,0.0986,0.00166,0.824,0.957,0.263,91.41,292493,4,20.82053,10,0,1990
20743,0.322,0.0118,8,-30.895,0,0.0469,0.954,0.0,0.102,0.0576,135.454,129000,3,25.70996,6,0,1990
20744,0.447,0.264,5,-18.117,0,0.0397,0.471,0.849,0.115,0.0439,88.421,179707,4,47.67874,9,0,1990
20745,0.541,0.726,0,-5.582,1,0.0406,0.277,0.0,0.219,0.763,114.092,194809,3,29.23983,10,0,1990
20746,0.711,0.879,10,-9.325,1,0.0353,0.208,1.41e-05,0.0494,0.653,118.199,226307,4,25.82461,14,1,1990
20747,0.327,0.908,10,-5.586,0,0.0693,9.82e-06,0.0,0.0518,0.165,98.924,210973,4,19.40086,13,0,1990
20748,0.52,0.492,0,-8.791,0,0.0425,0.656,0.000111,0.279,0.811,76.95,475293,4,49.33072,17,0,1990
20749,0.361,0.219,0,-16.553,1,0.0285,0.563,0.0,0.558,0.26,98.532,216267,3,51.3972,11,1,1990
20750,0.468,0.602,9,-7.295,0,0.054,0.269,0.0,0.159,0.47,85.38,234373,4,20.11285,11,0,1990
20751,0.537,0.413,5,-9.949,0,0.0366,0.604,0.0,0.16,0.22,127.77,195693,4,61.32283,7,1,1990
20752,0.593,0.618,10,-11.099,1,0.034,0.46,0.0,0.121,0.549,97.093,236840,4,48.84664,12,1,1990
20753,0.769,0.757,11,-9.523,1,0.169,0.0077,0.014,0.819,0.713,100.057,247507,4,57.76135,11,1,1990
20754,0.804,0.731,6,-7.36,0,0.225,0.00379,0.0,0.084,0.451,89.139,252493,4,23.04472,12,1,1990
20755,0.248,0.785,6,-5.353,0,0.0396,0.00112,0.55,0.0759,0.349,104.947,409600,3,34.99349,16,0,1990
20756,0.426,0.746,11,-11.406,1,0.0376,2.36e-06,0.895,0.192,0.491,108.253,234707,4,52.05475,12,0,1990
20757,0.492,0.764,1,-8.537,0,0.107,0.307,4.56e-05,0.2,0.168,176.044,391093,4,17.59332,17,0,1990
20758,0.363,0.0739,0,-20.067,0,0.0525,0.994,0.904,0.106,0.0386,182.613,226827,3,37.14052,8,0,1990
20759,0.414,0.945,4,-6.321,1,0.0773,0.0373,6.52e-06,0.144,0.263,117.58,230867,4,51.33814,9,0,1990
20760,0.689,0.579,10,-11.258,1,0.0316,0.442,0.765,0.152,0.63,111.98,314400,4,54.0351,17,0,1990
20761,0.623,0.773,6,-8.8,1,0.0271,0.0155,0.00573,0.0917,0.807,124.644,245573,4,23.41468,12,1,1990
20762,0.511,0.426,3,-11.686,1,0.027,0.633,0.0,0.0809,0.8,90.194,225116,4,31.65014,13,0,1990
20763,0.242,0.79,2,-9.569,1,0.104,2.27e-05,0.0148,0.0808,0.233,180.755,153533,4,43.41971,7,0,1990
20764,0.674,0.708,1,-10.747,1,0.064,0.0388,0.00967,0.273,0.694,110.434,337533,4,35.10824,19,0,1990
20765,0.759,0.337,0,-11.034,0,0.035,0.026,0.0,0.0753,0.335,117.845,273267,4,37.19882,15,1,1990
20766,0.455,0.98,4,-3.699,0,0.0766,0.201,0.0165,0.989,0.601,111.267,212307,4,73.57953,7,0,1990
20767,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,255667,4,35.1788,13,1,1990
20768,0.781,0.224,10,-19.505,1,0.94,0.672,0.0,0.0915,0.619,34.535,66040,3,0.0,2,0,1990
20769,0.328,0.0421,6,-22.933,1,0.0426,0.993,0.525,0.0964,0.179,52.793,323227,4,22.80327,13,0,1990
20770,0.454,0.488,2,-15.192,1,0.0459,0.275,0.851,0.13,0.597,142.045,448573,4,26.64193,27,0,1990
20771,0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,402413,4,32.10443,16,1,1990
20772,0.634,0.784,1,-11.363,1,0.039,0.107,3.1e-05,0.208,0.654,119.067,298547,4,44.35691,10,1,1990
20773,0.583,0.276,2,-12.912,1,0.0264,0.47,0.0,0.143,0.0486,78.079,247627,4,58.09418,10,1,1990
20774,0.623,0.342,0,-8.694,1,0.038,0.0134,0.00412,0.106,0.101,115.032,206587,4,51.07621,10,1,1990
20775,0.383,0.38,3,-11.156,1,0.0308,0.799,0.00164,0.171,0.539,139.827,259374,3,38.49459,13,0,1990
20776,0.123,0.545,5,-8.333,1,0.0299,0.00877,0.373,0.129,0.155,168.829,259373,3,33.37925,14,0,1990
20777,0.587,0.326,6,-11.204,0,0.0242,0.208,1.01e-05,0.133,0.271,90.813,322533,4,49.9884,14,1,1990
20778,0.589,0.427,2,-15.535,1,0.0331,0.391,0.0,0.0502,0.743,114.558,157867,4,17.74049,7,0,1990
20779,0.396,0.945,11,-5.872,0,0.153,0.554,0.0,0.18,0.416,120.417,159907,4,35.45056,7,0,1990
20780,0.614,0.621,6,-10.43,0,0.362,0.0308,0.000316,0.145,0.643,202.813,228760,4,62.04995,8,1,1990
20781,0.791,0.759,10,-7.378,0,0.129,0.0314,0.674,0.255,0.619,102.382,289693,4,69.75038,10,1,1990
20782,0.709,0.448,0,-4.982,1,0.0437,0.72,5.57e-05,0.0714,0.746,83.906,145102,3,41.44914,7,0,1990
20783,0.146,0.0957,9,-20.822,0,0.0393,0.917,0.829,0.0601,0.0369,139.514,640000,5,64.79985,29,0,1990
20784,0.917,0.5,4,-7.73,1,0.04,0.0183,7.21e-06,0.0593,0.745,111.268,69333,4,24.63746,5,0,1990
20785,0.488,0.622,2,-8.757,0,0.0325,0.203,0.728,0.0959,0.961,83.151,129067,4,93.85078,4,0,1990
20786,0.579,0.925,0,-2.217,1,0.044,0.155,8.85e-06,0.234,0.815,114.288,228820,4,44.92039,10,1,1990
20787,0.679,0.793,7,-9.857,1,0.0474,0.0588,0.789,0.936,0.807,107.502,259440,4,46.16356,12,0,1990
20788,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3,70.00146,10,1,1990
20789,0.24,0.91,7,-5.78,1,0.0815,0.0462,0.0,0.272,0.192,144.53,286493,4,37.89586,13,1,1990
20790,0.556,0.0945,9,-16.027,0,0.0499,0.994,2.28e-06,0.0993,0.482,120.083,193027,4,16.11071,8,0,1990
20791,0.58,0.485,9,-5.313,0,0.0295,0.177,0.0,0.14,0.115,148.044,269573,4,59.84839,9,0,1990
20792,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,249293,4,37.20123,9,1,1990
20793,0.318,0.129,9,-20.704,0,0.0819,0.828,0.682,0.11,0.557,80.674,322027,4,54.49635,17,0,1990
20794,0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,320867,4,37.27743,9,1,1990
20795,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107,330533,4,38.00494,19,1,1990
20796,0.284,0.974,2,-6.102,1,0.119,2.62e-05,0.118,0.15,0.153,91.366,203227,4,25.76941,9,0,1990
