,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
2890,0.581,0.394,0,-11.438,1,0.0301,0.563,0.000145,0.428,0.486,122.448,212573,4,40.13804,9,1,70
2891,0.231,0.195,4,-15.152,0,0.0341,0.943,0.00597,0.122,0.146,139.833,215707,3,24.43378,14,0,70
2892,0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,267947,4,37.44752,14,1,70
2893,0.554,0.629,0,-11.201,1,0.0525,0.00916,0.0,0.135,0.73,100.076,169720,4,37.84881,8,1,70
2894,0.527,0.0952,7,-18.651,1,0.0795,0.951,0.906,0.0988,0.374,93.399,224667,4,50.6795,12,0,70
2895,0.833,0.475,9,-14.951,1,0.0403,0.0489,0.000104,0.0759,0.978,136.384,176707,4,27.86517,9,1,70
2896,0.831,0.687,2,-9.173,1,0.0334,0.405,0.000111,0.032,0.964,123.659,196120,4,50.8569,10,1,70
2897,0.736,0.263,7,-9.969,1,0.0278,0.796,3.56e-06,0.103,0.499,98.333,166673,3,56.44763,8,1,70
2898,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,175200,4,46.52746,7,1,70
2899,0.612,0.602,6,-16.594,0,0.0532,0.14,0.00123,0.142,0.869,109.265,161600,4,26.92178,10,0,70
2900,0.671,0.731,4,-6.843,0,0.061,0.525,0.000731,0.108,0.812,85.775,232173,4,70.49781,6,1,70
2901,0.66,0.838,7,-9.728,1,0.0531,0.202,0.000723,0.0835,0.852,90.644,260600,4,21.18069,8,0,70
2902,0.762,0.272,8,-10.976,1,0.08,0.794,0.0,0.12,0.589,124.994,149954,3,30.53901,10,0,70
2903,0.458,0.269,5,-17.587,1,0.0383,0.416,0.17,0.219,0.268,142.206,193907,4,43.76431,7,0,70
2904,0.752,0.78,10,-9.455,0,0.343,0.498,0.0,0.107,0.733,119.59,155187,4,42.25248,6,0,70
2905,0.29,0.838,4,-8.252,0,0.0453,0.176,1.05e-05,0.305,0.711,184.525,213431,4,46.73285,10,1,70
2906,0.606,0.624,4,-9.078,0,0.0317,0.295,0.0,0.244,0.926,138.468,153080,4,17.05471,10,0,70
2907,0.353,0.325,2,-14.106,1,0.0288,0.86,0.121,0.274,0.581,88.007,141693,4,24.74119,7,1,70
2908,0.437,0.299,5,-11.049,1,0.0271,0.576,0.00132,0.104,0.136,73.236,145560,4,50.48804,6,1,70
2909,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,197627,4,57.85122,7,1,70
2910,0.646,0.628,9,-7.088,1,0.0385,0.548,0.0,0.064,0.719,111.914,223893,4,58.46505,11,1,70
2911,0.625,0.623,9,-10.219,1,0.0311,0.318,0.0,0.683,0.841,145.198,247573,4,26.12342,12,1,70
2912,0.818,0.593,4,-19.145,0,0.0562,0.28,0.589,0.326,0.923,115.177,255046,4,39.92421,11,1,70
2913,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814,197160,4,36.01987,9,1,70
2914,0.395,0.94,6,-6.295,1,0.0533,0.0635,0.000121,0.111,0.528,133.099,185720,4,39.64941,8,0,70
2915,0.569,0.536,9,-12.977,1,0.0271,0.0336,9.17e-05,0.193,0.675,127.226,264893,4,56.41425,9,1,70
2916,0.631,0.833,9,-8.695,0,0.0286,0.169,0.0222,0.0745,0.901,126.041,316600,4,48.64395,17,1,70
2917,0.675,0.352,0,-8.834,1,0.0317,0.582,8.35e-05,0.107,0.421,107.355,195067,4,30.77052,10,1,70
2918,0.674,0.456,0,-13.051,1,0.0295,0.0459,9.12e-05,0.147,0.858,101.017,201667,4,26.91605,9,1,70
2919,0.828,0.75,10,-9.686,1,0.0413,0.058,0.0557,0.045,0.877,132.635,202293,4,32.59114,10,1,70
2920,0.703,0.726,4,-7.089,1,0.0245,0.0108,0.0,0.161,0.785,103.019,209187,4,21.69048,11,1,70
2921,0.685,0.863,11,-7.629,1,0.0365,0.083,0.282,0.0532,0.628,119.953,175507,4,27.18043,11,0,70
2922,0.603,0.566,4,-13.798,1,0.0379,0.00249,8.6e-06,0.148,0.818,141.288,182462,4,80.45825,7,0,70
2923,0.607,0.622,4,-10.55,0,0.0682,0.069,0.0,0.0819,0.848,130.647,171760,4,31.53984,10,0,70
2924,0.527,0.303,1,-20.719,0,0.482,0.749,0.0,0.552,0.378,139.328,31400,3,0.0,2,0,70
2925,0.575,0.405,4,-13.346,1,0.0279,0.345,5.91e-05,0.645,0.558,80.983,215493,4,52.13176,9,1,70
2926,0.577,0.457,9,-9.716,1,0.0274,0.573,9.06e-05,0.19,0.739,125.222,197533,3,29.15381,9,0,70
2927,0.63,0.92,9,-8.069,1,0.0618,0.176,0.0,0.0309,0.962,170.11,207467,4,60.80565,8,0,70
2928,0.771,0.454,5,-16.244,1,0.0699,0.364,0.549,0.0935,0.774,118.114,295451,4,22.21194,15,0,70
2929,0.588,0.016,0,-22.449,1,0.0418,0.973,0.0602,0.109,0.241,99.819,188837,4,45.01187,9,0,70
2930,0.464,0.701,0,-10.662,1,0.0454,0.69,0.000786,0.0798,0.723,92.894,269507,4,34.09239,6,0,70
2931,0.556,0.284,9,-16.047,1,0.0288,0.149,0.808,0.297,0.087,84.202,344293,4,58.49973,19,0,70
2932,0.631,0.844,9,-6.954,1,0.0302,0.519,0.0128,0.0661,0.735,106.429,152400,4,20.55849,7,1,70
2933,0.611,0.962,1,-6.66,1,0.1,0.0364,0.0,0.28,0.635,112.478,160920,4,61.59319,7,1,70
2934,0.311,0.474,2,-11.612,1,0.0408,0.597,0.0,0.284,0.331,146.812,266053,4,43.23027,13,1,70
2935,0.218,0.215,6,-18.424,0,0.0312,0.516,0.347,0.121,0.12,167.598,615893,4,19.30663,28,0,70
2936,0.454,0.8,3,-7.705,1,0.0402,0.00338,0.00134,0.0937,0.43,121.818,319373,4,59.90886,13,0,70
2937,0.642,0.977,4,-5.151,1,0.0621,0.155,0.0658,0.125,0.96,158.037,171800,4,36.33531,10,1,70
2938,0.489,0.793,7,-10.287,1,0.0545,0.646,0.867,0.102,0.747,122.687,264453,3,34.70408,11,0,70
2939,0.625,0.744,5,-6.506,1,0.0867,0.0288,0.00134,0.287,0.906,133.792,229213,4,22.76153,14,1,70
2940,0.721,0.847,2,-12.392,1,0.041,0.109,0.805,0.0853,0.933,120.584,132651,4,32.98301,9,0,70
2941,0.378,0.491,6,-10.303,0,0.0286,0.187,0.000379,0.16,0.116,140.483,319413,4,28.78254,13,0,70
2942,0.827,0.302,7,-12.781,1,0.0575,0.558,0.071,0.108,0.562,121.473,149313,4,33.9745,7,0,70
2943,0.195,0.576,2,-12.151,1,0.0415,0.821,6.79e-06,0.15,0.0371,103.372,110560,4,24.61847,6,0,70
2944,0.942,0.78,6,-7.517,0,0.0735,0.187,0.00149,0.0597,0.877,110.608,218933,4,53.68144,9,1,70
2945,0.344,0.201,6,-14.862,0,0.031,0.97,0.985,0.129,0.397,80.905,44160,4,8.46776,3,0,70
2946,0.547,0.561,2,-10.056,1,0.0322,0.491,7.47e-06,0.146,0.899,127.295,262960,4,47.55786,10,1,70
2947,0.768,0.664,7,-14.292,1,0.0553,0.023,0.0503,0.213,0.943,120.288,518067,4,45.96731,28,1,70
2948,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,264307,4,17.42475,16,1,70
2949,0.609,0.309,8,-12.515,1,0.09,0.922,4.73e-05,0.0929,0.573,138.646,186600,4,22.27695,9,0,70
2950,0.493,0.429,2,-11.577,1,0.0254,0.326,1.6e-05,0.139,0.358,106.8,227987,3,33.26875,9,1,70
2951,0.616,0.381,0,-11.528,1,0.0298,0.504,0.0,0.29,0.488,89.766,175909,4,24.46825,8,1,70
2952,0.692,0.261,7,-20.502,0,0.0322,0.136,0.692,0.0955,0.24,117.364,229560,4,33.65055,11,0,70
2953,0.36,0.542,5,-13.885,1,0.0339,0.368,0.165,0.116,0.803,116.831,444907,4,30.34574,17,0,80
2954,0.724,0.275,9,-11.332,1,0.0354,0.205,0.0001,0.0935,0.653,79.944,257067,4,24.25118,12,1,80
2955,0.0802,0.0176,6,-29.853,0,0.0434,0.939,0.814,0.0812,0.0489,81.378,211253,4,36.0528,10,0,80
2956,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,199453,4,34.61031,7,1,80
2957,0.695,0.665,0,-10.85,1,0.0271,0.574,3.99e-06,0.456,0.855,100.908,260160,4,26.10077,13,1,80
2958,0.346,0.0677,10,-15.864,1,0.0341,0.922,3.44e-06,0.112,0.0855,110.559,236347,4,34.93229,12,1,80
2959,0.605,0.919,9,-8.372,1,0.0503,0.000382,0.00139,0.057,0.84,115.006,245413,4,50.31112,10,1,80
2960,0.575,0.179,4,-21.549,0,0.0501,0.902,0.0316,0.175,0.664,78.265,180053,4,31.91805,9,0,80
2961,0.701,0.891,2,-7.873,1,0.0446,0.185,0.0454,0.0712,0.747,119.966,300467,4,36.04943,13,1,80
2962,0.774,0.988,10,-2.305,0,0.135,0.0868,0.778,0.248,0.588,122.517,374720,4,48.9867,13,0,80
2963,0.642,0.419,1,-12.609,1,0.0316,0.481,0.0,0.0523,0.755,95.6,279840,4,46.68056,10,1,80
2964,0.553,0.345,5,-18.267,1,0.0342,0.499,0.0,0.252,0.305,139.562,333267,4,37.94736,14,1,80
2965,0.458,0.303,9,-17.653,1,0.0375,0.335,0.0,0.136,0.449,145.653,245133,3,26.36699,13,0,80
2966,0.882,0.6,4,-13.33,0,0.156,0.00835,1.1e-05,0.602,0.427,124.597,235867,4,20.31319,15,0,80
2967,0.382,0.308,4,-9.938,1,0.0389,0.96,5.57e-05,0.108,0.323,93.252,350267,4,34.30581,16,0,80
2968,0.543,0.683,11,-8.068,1,0.23,0.444,0.0,0.176,0.891,106.531,227120,4,32.71072,15,0,80
2969,0.696,0.593,5,-10.283,1,0.0399,0.203,0.00219,0.0767,0.778,100.346,206053,4,18.01532,9,1,80
2970,0.557,0.577,8,-12.175,1,0.027,0.0796,2.31e-05,0.0604,0.445,91.877,379000,4,27.20155,15,1,80
2971,0.323,0.14,9,-18.132,0,0.0411,0.994,0.903,0.0798,0.0745,68.569,700147,4,125.60439,26,0,80
2972,0.24,0.989,11,-4.304,1,0.142,0.0118,0.737,0.48,0.285,146.438,150467,4,41.76814,8,0,80
2973,0.604,0.497,2,-6.933,1,0.0267,0.748,0.0,0.358,0.549,95.008,296760,4,16.58908,14,0,80
2974,0.155,0.00395,0,-39.307,0,0.0413,0.985,0.875,0.0678,0.0478,176.976,362520,3,45.99223,18,0,80
2975,0.414,0.516,2,-11.418,0,0.0377,0.0103,0.0286,0.0907,0.189,127.904,440280,4,37.39742,13,0,80
2976,0.809,0.491,9,-16.846,0,0.035,0.114,5.82e-06,0.0546,0.976,131.134,243933,4,42.8073,12,1,80
2977,0.542,0.464,7,-14.39,1,0.0379,0.174,0.886,0.15,0.0353,123.05,307240,4,57.14776,12,0,80
2978,0.658,0.4,4,-10.459,0,0.0333,0.797,4.81e-05,0.236,0.517,110.102,167467,3,50.86526,8,0,80
2979,0.654,0.605,11,-10.795,1,0.0494,0.212,0.925,0.0931,0.708,112.177,353802,4,52.44135,15,0,80
2980,0.522,0.315,11,-16.892,0,0.0311,0.898,0.639,0.404,0.216,99.334,283413,4,33.52728,11,0,80
2981,0.15,0.00716,4,-29.165,0,0.053,0.844,0.661,0.102,0.0301,65.93,1428827,3,64.40893,62,0,80
2982,0.39,0.618,7,-12.351,1,0.0405,0.181,0.00192,0.272,0.615,171.767,158000,4,23.08798,10,1,80
2983,0.522,0.536,2,-7.132,1,0.026,0.147,0.0,0.123,0.441,140.311,307640,4,34.47934,16,1,80
2984,0.524,0.883,11,-8.274,0,0.0919,6.6e-05,0.885,0.0849,0.594,108.284,115440,4,23.62863,7,0,80
2985,0.576,0.53,10,-11.317,1,0.0372,0.0389,0.0,0.0517,0.933,120.277,241227,4,26.02731,12,1,80
2986,0.377,0.142,5,-15.266,1,0.0345,0.783,0.000723,0.186,0.481,80.082,374440,4,34.93304,18,0,80
2987,0.666,0.736,2,-7.512,1,0.0352,0.0572,0.00556,0.23,0.872,101.11,205547,4,53.71973,9,0,80
2988,0.688,0.518,7,-16.707,1,0.0346,0.199,1.76e-06,0.249,0.914,121.243,264200,4,24.71518,11,0,80
2989,0.176,0.31,1,-12.961,1,0.0525,0.708,0.974,0.424,0.0522,179.744,325333,4,31.12871,11,0,80
2990,0.589,0.45,4,-9.38,1,0.0249,0.2,0.00025,0.216,0.459,99.95,180933,4,37.53809,9,0,80
2991,0.639,0.752,2,-12.454,1,0.0451,0.541,0.0,0.0453,0.966,143.086,215400,4,50.14833,10,1,80
2992,0.382,0.698,5,-5.772,1,0.0321,0.337,0.0,0.126,0.277,78.5,212533,4,65.68711,5,1,80
2993,0.555,0.639,2,-6.832,1,0.033,0.137,1.98e-05,0.0733,0.518,125.77,227320,4,41.1398,11,1,80
2994,0.67,0.883,2,-7.381,1,0.041,0.00385,0.00047,0.0811,0.935,92.465,244667,4,30.24961,12,0,80
2995,0.519,0.554,6,-7.498,1,0.0322,0.63,8.81e-06,0.401,0.634,134.497,285827,4,49.76789,10,0,80
2996,0.542,0.566,3,-11.721,1,0.0293,0.701,0.0113,0.172,0.754,94.601,364573,4,59.58851,12,0,80
2997,0.342,0.897,2,-11.221,1,0.103,1.08e-05,0.643,0.358,0.129,94.596,250373,4,34.64995,12,0,80
2998,0.231,0.971,2,-4.072,1,0.205,0.000278,3.56e-06,0.108,0.338,168.403,228307,4,38.47396,14,0,80
2999,0.698,0.393,9,-17.827,1,0.0275,0.587,0.00617,0.0525,0.698,104.599,305600,4,22.00959,13,0,80
3000,0.0744,0.0825,9,-21.207,0,0.0443,0.97,0.963,0.0965,0.0337,78.257,383000,3,28.86833,22,0,80
3001,0.584,0.422,10,-13.383,1,0.0307,0.0577,0.96,0.113,0.155,122.032,76933,4,15.973,3,0,80
3002,0.64,0.648,4,-8.93,0,0.0413,0.582,0.459,0.119,0.931,105.167,136333,4,27.11508,7,0,80
3003,0.593,0.418,2,-15.917,1,0.0418,0.482,0.00325,0.0617,0.879,112.212,361533,4,50.45125,12,0,80
3004,0.386,0.222,9,-20.602,0,0.0446,0.909,0.795,0.12,0.112,92.302,440640,4,29.52951,19,0,80
3005,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.172,0.961,118.324,254600,4,33.90507,13,1,80
3006,0.616,0.528,7,-9.422,1,0.0307,0.364,0.0,0.16,0.277,119.981,233107,4,32.15838,9,0,80
3007,0.591,0.567,4,-12.229,0,0.0312,0.381,0.0,0.0507,0.704,126.388,222000,4,39.76441,10,0,80
3008,0.768,0.816,7,-6.66,0,0.0388,0.394,0.0,0.313,0.794,121.932,269880,4,27.00551,14,1,80
3009,0.617,0.186,6,-19.603,1,0.0347,0.0287,0.000467,0.0742,0.161,76.015,327800,4,52.27847,14,1,80
3010,0.918,0.54,1,-9.219,0,0.147,0.00977,0.904,0.211,0.408,114.197,124867,4,32.97081,7,0,80
3011,0.959,0.386,9,-14.406,0,0.175,0.0239,1.72e-05,0.0638,0.529,116.842,279747,4,40.35363,11,0,80
3012,0.214,0.972,1,-10.721,1,0.126,0.0845,0.0,0.841,0.0268,120.869,164699,4,28.12206,11,0,80
3013,0.775,0.882,10,-6.96,1,0.0458,0.00898,0.000247,0.0628,0.963,133.62,211507,4,29.92608,10,1,80
3014,0.314,0.915,4,-6.537,1,0.169,0.0151,1.92e-05,0.347,0.682,160.406,192387,4,53.75095,10,0,80
3015,0.34,0.202,2,-11.969,1,0.0374,0.581,0.903,0.188,0.258,93.068,89360,3,31.26216,6,0,80
3016,0.622,0.873,9,-7.03,0,0.0339,0.0184,0.00035,0.0997,0.58,120.142,250773,4,25.91402,9,1,80
3017,0.52,0.426,0,-15.947,1,0.0351,0.000515,0.289,0.2,0.206,157.903,216370,4,49.07765,10,0,80
3018,0.618,0.79,3,-8.802,1,0.0308,0.0564,0.238,0.253,0.688,121.114,210160,4,43.76829,9,1,80
3019,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,4,26.53014,9,1,80
3020,0.392,0.877,11,-11.708,0,0.058,0.000133,0.00375,0.454,0.284,89.5,298840,4,36.46595,16,0,80
3021,0.694,0.724,5,-8.125,1,0.0282,0.358,0.000381,0.138,0.844,119.313,347507,4,35.96666,16,1,80
3022,0.312,0.333,4,-12.269,0,0.0365,0.497,0.0,0.0506,0.177,78.776,451067,4,57.31646,18,1,80
3023,0.598,0.3,7,-14.142,0,0.0251,0.285,2.26e-06,0.322,0.263,90.014,182333,4,96.18757,7,0,80
3024,0.158,0.431,10,-11.109,1,0.0347,0.925,0.166,0.115,0.106,179.446,371293,4,33.69942,17,0,80
3025,0.436,0.692,1,-11.006,1,0.0379,0.205,0.772,0.691,0.0659,78.51,459253,4,20.89678,23,0,80
3026,0.894,0.642,10,-15.886,0,0.0694,0.0413,0.000256,0.0696,0.912,112.031,258827,4,52.31244,11,0,80
3027,0.716,0.634,2,-9.332,1,0.0315,0.000557,7.29e-05,0.249,0.348,110.789,329107,4,27.03721,11,1,80
3028,0.399,0.949,7,-7.04,0,0.0656,0.0853,0.000216,0.122,0.326,136.952,204453,4,128.58938,3,0,80
3029,0.568,0.309,9,-15.871,1,0.0393,0.811,1.66e-05,0.302,0.391,91.265,260027,4,22.09626,13,0,80
3030,0.694,0.477,10,-10.524,1,0.0268,0.586,2.99e-05,0.0812,0.369,128.26,301920,4,59.35967,11,1,80
3031,0.768,0.76,0,-9.296,1,0.104,0.0679,0.00211,0.0974,0.698,111.863,239667,4,26.4466,12,1,80
3032,0.748,0.915,3,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129.0,193920,4,38.54833,10,1,80
3033,0.562,0.702,0,-11.913,1,0.0291,0.304,0.000479,0.391,0.413,132.904,506147,4,19.56638,21,1,80
3034,0.573,0.806,0,-10.978,1,0.0356,0.151,0.0116,0.405,0.934,186.328,237507,4,46.9204,10,1,80
3035,0.666,0.664,0,-8.061,1,0.0272,0.286,1.6e-05,0.547,0.82,116.319,252169,4,55.67455,10,1,80
3036,0.497,0.235,2,-13.42,1,0.0379,0.962,0.00706,0.111,0.295,168.637,164160,4,51.1667,8,0,80
3037,0.759,0.599,8,-9.504,1,0.0395,0.169,0.000946,0.0369,0.895,97.29,240187,4,20.74457,11,1,80
3038,0.645,0.629,2,-9.57,1,0.0399,0.367,3.94e-06,0.15,0.894,93.143,290373,4,46.48428,14,0,80
3039,0.767,0.7,0,-9.879,1,0.0288,0.0873,6.21e-06,0.226,0.853,111.134,230621,4,41.31444,10,1,80
3040,0.633,0.727,0,-7.69,1,0.0265,0.0207,0.000111,0.265,0.918,110.867,313160,4,32.5634,15,1,80
3041,0.676,0.0905,10,-21.941,0,0.0387,0.995,0.896,0.122,0.551,95.975,207400,4,24.23485,12,0,80
3042,0.829,0.604,0,-14.044,1,0.0304,0.118,1.62e-05,0.0746,0.881,125.332,227281,4,34.73104,12,1,80
3043,0.485,0.528,6,-12.048,1,0.0331,0.463,0.0,0.0755,0.382,149.119,201040,4,24.17975,13,0,80
3044,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,4,85.19892,11,1,80
3045,0.299,0.34,10,-17.856,1,0.0404,0.772,0.426,0.374,0.306,116.266,211693,4,44.8083,12,0,80
3046,0.513,0.936,9,-7.925,0,0.169,0.0843,0.292,0.404,0.389,136.583,166400,4,29.5096,11,0,80
3047,0.706,0.909,5,-6.002,1,0.0276,0.267,0.0689,0.161,0.945,128.005,220267,4,32.34037,9,1,80
3048,0.722,0.696,2,-11.095,0,0.0901,0.161,0.0,0.0755,0.93,115.397,234640,4,68.47258,8,1,80
3049,0.595,0.919,11,-6.154,1,0.038,0.0707,7.14e-05,0.212,0.74,92.703,290933,4,25.3315,15,1,80
3050,0.783,0.498,4,-10.446,1,0.0305,0.61,0.00178,0.196,0.609,123.89,264000,4,31.53762,10,1,80
3051,0.462,0.883,0,-7.607,1,0.051,0.0085,0.00122,0.285,0.857,99.227,57573,4,8.27712,3,0,80
3052,0.618,0.902,0,-6.175,1,0.0676,0.00489,0.00445,0.126,0.452,91.393,330240,4,28.31056,10,0,80
3053,0.486,0.962,7,-3.55,1,0.141,0.0024,0.00823,0.125,0.711,173.237,290472,4,45.29531,14,1,80
3054,0.58,0.736,0,-12.491,1,0.0343,0.000181,0.882,0.0482,0.492,149.558,169440,4,39.13835,6,0,80
3055,0.601,0.498,7,-9.644,1,0.0379,0.303,4.79e-06,0.254,0.65,133.341,240797,4,26.2614,12,0,80
3056,0.608,0.806,9,-8.275,0,0.0688,0.0157,0.865,0.0504,0.656,82.475,93533,4,53.08919,4,0,80
3057,0.56,0.65,5,-11.788,0,0.0321,0.299,2.13e-05,0.112,0.926,161.929,261267,4,49.24273,13,1,80
3058,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529,274307,4,65.80986,11,0,80
3059,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,271067,4,27.3966,11,1,80
3060,0.72,0.626,11,-10.509,1,0.035,0.201,4.57e-05,0.0575,0.913,123.029,244787,4,32.63337,13,1,80
3061,0.873,0.754,8,-6.286,1,0.0496,0.0377,0.0,0.053,0.556,106.33,288554,4,31.71657,12,1,80
3062,0.406,0.24,11,-14.13,0,0.032,0.861,2.58e-06,0.11,0.136,83.168,254333,4,48.15516,11,0,80
3063,0.5,0.813,10,-10.397,0,0.062,0.0256,0.000143,0.0607,0.704,200.713,276800,4,29.31789,13,1,80
3064,0.675,0.862,7,-5.624,1,0.145,0.00281,0.926,0.0574,0.425,128.005,345000,4,25.32558,12,0,80
3065,0.374,0.331,4,-12.652,1,0.0322,0.352,1.46e-05,0.178,0.594,171.381,321311,4,42.72148,18,0,80
3066,0.606,0.732,10,-10.8,0,0.0322,0.0945,6.65e-06,0.0841,0.727,132.111,245200,4,29.07146,14,0,80
3067,0.732,0.545,5,-11.745,1,0.031,0.22,0.0,0.323,0.971,125.932,197107,4,84.68673,6,1,80
3068,0.26,0.176,5,-21.547,1,0.0551,0.752,0.857,0.0749,0.0386,120.418,327907,5,42.6312,19,0,80
3069,0.593,0.618,10,-11.099,1,0.034,0.46,0.0,0.121,0.549,97.093,236840,4,48.84664,12,1,80
3070,0.398,0.412,9,-17.234,1,0.0308,0.763,0.944,0.0838,0.531,88.771,208213,4,66.09949,7,0,80
3071,0.152,0.76,2,-7.993,1,0.0458,0.0726,3.63e-05,0.132,0.424,169.815,154280,4,40.28557,8,0,80
3072,0.746,0.699,5,-15.619,1,0.068,0.0455,0.079,0.37,0.943,89.767,511560,4,24.05793,20,0,80
3073,0.266,0.962,4,-6.126,1,0.117,0.00705,0.0344,0.191,0.508,82.265,196480,4,70.81,6,0,80
3074,0.571,0.292,7,-17.322,1,0.0379,0.453,4.96e-05,0.135,0.183,127.347,233867,4,25.72392,11,1,80
3075,0.272,0.141,5,-16.89,1,0.0366,0.751,3e-06,0.191,0.438,207.133,217067,4,48.05954,10,0,80
3076,0.477,0.375,4,-12.549,0,0.0535,0.676,0.0,0.144,0.301,129.894,303720,4,45.85131,16,1,80
3077,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000,4,28.70342,10,1,80
3078,0.505,0.891,6,-12.17,0,0.0487,0.00336,0.00675,0.329,0.475,98.483,310427,4,43.13202,13,1,80
3079,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,4,26.37764,13,1,80
3080,0.371,0.0209,5,-29.912,0,0.041,0.883,0.0397,0.111,0.219,120.478,202667,4,22.50623,8,0,80
3081,0.702,0.566,7,-9.148,1,0.0271,0.00411,0.00276,0.297,0.77,116.228,321307,4,38.86786,16,0,80
3082,0.549,0.266,10,-13.615,1,0.034,0.993,0.000374,0.474,0.482,113.697,191693,4,42.86913,7,0,80
3083,0.845,0.69,1,-7.982,1,0.105,0.0214,1.3e-06,0.0705,0.906,99.62,233907,4,29.81214,11,0,80
3084,0.319,0.993,0,-4.486,1,0.181,0.000478,0.014,0.798,0.111,174.347,236960,4,53.47055,10,0,80
3085,0.655,0.99,4,-5.204,1,0.0565,0.329,0.000177,0.0625,0.62,119.046,208520,4,29.62747,10,1,80
3086,0.165,0.297,4,-14.16,0,0.0361,0.282,0.92,0.448,0.0388,113.233,304133,4,126.78791,10,0,80
3087,0.49,0.987,9,-4.541,0,0.0672,0.314,0.256,0.842,0.29,120.176,227400,4,90.744,9,0,80
3088,0.823,0.931,0,-5.191,1,0.0306,0.225,3.18e-06,0.301,0.963,122.774,219347,4,27.61782,12,1,80
3089,0.77,0.627,2,-7.522,1,0.0295,0.0891,4.56e-05,0.115,0.817,96.394,196760,4,40.65715,10,0,80
3090,0.497,0.139,0,-16.158,1,0.0314,0.799,0.0,0.113,0.553,99.885,225067,4,29.49318,14,0,80
3091,0.655,0.263,9,-15.574,0,0.0391,0.758,0.0,0.118,0.379,87.829,234933,4,31.83425,10,0,80
3092,0.569,0.215,8,-17.23,1,0.0962,0.883,0.0185,0.0684,0.817,81.799,119667,4,44.89182,6,0,80
3093,0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,241920,4,48.78729,11,1,80
3094,0.548,0.945,9,-10.207,1,0.0429,0.0254,4.34e-05,0.0576,0.918,76.292,184600,4,37.0895,6,1,80
3095,0.353,0.812,5,-6.207,0,0.0624,0.0476,0.814,0.195,0.139,129.928,168747,4,78.79159,5,0,80
3096,0.516,0.46,5,-11.782,1,0.0368,0.798,2.68e-05,0.112,0.5,107.643,343453,4,28.2207,17,0,80
3097,0.647,0.775,0,-13.438,1,0.0346,0.0769,4.84e-06,0.3,0.544,107.724,270893,4,64.62514,13,1,80
3098,0.484,0.929,9,-7.407,1,0.129,0.0702,0.0,0.627,0.443,141.422,339440,4,74.76047,12,1,80
3099,0.268,0.849,6,-9.531,0,0.0633,0.00454,0.000574,0.547,0.499,175.497,251040,4,31.92326,12,0,80
3100,0.658,0.368,9,-14.14,1,0.0424,0.641,1.76e-06,0.0806,0.663,119.651,301027,4,41.0449,16,0,80
3101,0.487,0.801,4,-8.892,0,0.109,0.273,0.769,0.122,0.281,125.648,213307,4,30.34321,8,0,80
3102,0.421,0.531,9,-13.432,0,0.0504,0.619,0.667,0.315,0.18,99.544,359507,4,196.20979,7,0,80
3103,0.455,0.905,0,-6.221,1,0.122,0.000128,0.0,0.305,0.575,123.091,156107,4,44.98279,8,0,80
3104,0.552,0.652,2,-13.998,0,0.0356,0.544,0.000277,0.101,0.928,110.159,368853,4,26.64764,18,0,80
3105,0.307,0.864,9,-9.79,1,0.0558,0.57,0.967,0.754,0.962,177.677,76040,4,44.19649,5,0,80
3106,0.285,0.959,8,-4.654,1,0.177,0.000286,0.356,0.223,0.451,151.539,221280,4,19.8125,7,0,80
3107,0.672,0.687,5,-11.597,1,0.0392,0.158,2.21e-05,0.337,0.882,132.206,249440,4,30.1075,12,1,80
3108,0.521,0.814,4,-8.27,1,0.108,0.066,0.0,0.0868,0.972,153.747,157067,4,20.40022,10,1,80
3109,0.653,0.683,0,-7.765,1,0.0335,0.208,0.331,0.138,0.803,119.165,272840,4,33.10402,16,0,80
3110,0.433,0.407,2,-11.816,1,0.0298,0.212,0.879,0.12,0.24,143.88,186853,4,81.77841,6,1,80
3111,0.334,0.272,9,-19.868,0,0.0487,0.962,0.837,0.21,0.568,82.133,88400,3,51.24118,5,0,80
