,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,target,decade
13818,0.515,0.533,11,-9.048,0,0.0349,0.00754,0.952,0.0584,0.642,138.707,175000,4,0,70
13819,0.733,0.758,7,-9.143,1,0.104,0.0895,0.0,0.1,0.372,142.62,145227,4,0,70
13820,0.415,0.317,7,-12.267,1,0.028,0.816,0.807,0.216,0.0683,68.39,239667,4,0,70
13821,0.398,0.395,2,-6.668,1,0.0293,0.763,0.0,0.408,0.446,78.289,163973,4,0,70
13822,0.237,0.0537,3,-25.563,1,0.0321,0.789,0.896,0.0914,0.137,137.301,176843,4,0,70
13823,0.512,0.67,5,-7.552,0,0.0365,0.342,0.0,0.283,0.863,164.879,147960,4,0,70
13824,0.632,0.397,7,-12.855,1,0.0265,0.536,0.0421,0.106,0.731,110.578,173057,4,1,70
13825,0.498,0.521,4,-12.787,0,0.0302,0.686,0.0,0.0877,0.664,139.237,232320,4,1,70
13826,0.193,0.129,0,-20.284,1,0.0359,0.547,0.00783,0.103,0.089,83.578,207000,4,0,70
13827,0.585,0.684,9,-8.547,1,0.0342,0.468,0.00436,0.0398,0.735,97.943,218160,4,1,70
13828,0.536,0.331,8,-12.188,1,0.0508,0.784,0.0088,0.294,0.573,127.13,308160,4,0,70
13829,0.379,0.562,4,-12.621,1,0.0569,0.356,6.56e-05,0.0917,0.288,134.181,446440,3,0,70
13830,0.832,0.603,0,-7.922,1,0.0665,0.261,0.0,0.3,0.969,110.724,178000,4,1,70
13831,0.757,0.504,5,-14.031,1,0.0413,0.373,8.71e-06,0.034,0.966,132.631,199770,4,0,70
13832,0.74,0.72,1,-7.72,1,0.0517,0.459,7.41e-05,0.309,0.945,108.527,188933,4,1,70
13833,0.551,0.384,3,-14.663,1,0.133,0.678,0.0257,0.136,0.559,163.972,148240,4,0,70
13834,0.638,0.557,0,-11.34,1,0.111,0.729,1.05e-05,0.0986,0.915,112.893,215053,4,1,70
13835,0.461,0.35,6,-11.628,1,0.0333,0.359,0.0,0.0821,0.436,112.142,231133,4,1,70
13836,0.536,0.586,9,-13.659,0,0.0531,0.0713,9.38e-06,0.0801,0.821,83.271,253267,4,1,70
13837,0.567,0.452,2,-10.389,1,0.0403,0.84,0.0189,0.298,0.942,184.597,197400,4,0,70
13838,0.206,0.202,7,-15.356,0,0.03,0.937,0.764,0.138,0.0546,176.708,293613,4,0,70
13839,0.646,0.406,5,-15.616,0,0.0264,0.159,0.00114,0.27,0.895,113.708,191773,4,1,70
13840,0.491,0.865,1,-4.2,1,0.0346,0.0073,3.7e-05,0.0683,0.842,122.948,313507,4,1,70
13841,0.504,0.703,0,-7.571,1,0.0342,0.579,0.000481,0.128,0.751,148.331,189414,4,0,70
13842,0.426,0.802,9,-7.26,1,0.248,0.717,2.59e-05,0.701,0.577,144.352,256121,4,1,70
13843,0.671,0.456,2,-12.586,1,0.0298,0.171,0.917,0.0863,0.557,129.852,134635,4,0,70
13844,0.815,0.534,1,-13.183,1,0.0339,0.119,0.858,0.0265,0.974,108.496,183507,4,1,70
13845,0.613,0.317,10,-16.102,0,0.0293,0.369,0.000288,0.0775,0.473,113.124,306573,4,1,70
13846,0.696,0.456,4,-15.175,1,0.0295,0.418,0.000637,0.12,0.92,130.468,230867,4,1,70
13847,0.446,0.292,3,-12.317,1,0.0343,0.838,0.00332,0.0979,0.105,125.654,334200,4,0,70
13848,0.207,0.21,6,-19.708,1,0.0371,0.983,0.879,0.106,0.109,66.538,472120,3,0,70
13849,0.35,0.723,5,-5.671,1,0.0382,0.197,0.0,0.283,0.732,109.602,229400,4,0,70
13850,0.247,0.526,9,-9.657,0,0.0322,0.784,8.66e-06,0.0778,0.259,101.1,184907,4,1,70
13851,0.676,0.292,11,-14.448,1,0.34,0.723,0.00189,0.433,0.649,74.798,204187,4,1,70
13852,0.668,0.893,7,-4.92,1,0.0533,0.165,7.39e-05,0.284,0.921,103.979,289333,4,0,70
13853,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,341627,4,1,70
13854,0.577,0.348,9,-10.245,0,0.0298,0.648,0.0359,0.0965,0.343,122.683,166653,4,0,70
13855,0.826,0.608,4,-8.442,1,0.164,0.61,0.00016,0.116,0.847,95.085,183693,4,1,70
13856,0.167,0.143,3,-15.735,1,0.0407,0.975,0.761,0.249,0.0289,68.788,99947,4,0,70
13857,0.691,0.265,2,-21.704,1,0.0666,0.913,0.337,0.0482,0.329,113.836,68573,4,0,70
13858,0.704,0.825,9,-9.018,1,0.13,0.293,5.69e-06,0.316,0.835,96.351,257560,4,1,70
13859,0.55,0.459,9,-14.454,1,0.0365,0.0037,0.908,0.0942,0.654,128.434,127400,4,0,70
13860,0.513,0.28,0,-16.507,1,0.0451,0.702,0.0,0.0967,0.233,95.791,87733,4,0,70
13861,0.485,0.846,11,-7.63,0,0.0528,0.0157,0.0287,0.0766,0.743,144.246,237013,4,0,70
13862,0.481,0.673,9,-5.41,0,0.0321,0.548,0.0,0.135,0.615,118.051,164600,4,1,70
13863,0.571,0.134,0,-14.65,1,0.0704,0.895,0.0,0.111,0.459,141.231,144632,4,0,70
13864,0.605,0.168,9,-20.614,0,0.0744,0.961,0.933,0.0775,0.761,120.734,58721,3,0,70
13865,0.573,0.69,4,-9.865,1,0.0457,0.00389,0.00341,0.171,0.849,121.425,200373,4,0,70
13866,0.32,0.399,9,-10.774,0,0.0294,0.663,0.151,0.109,0.341,84.21,237827,4,1,70
13867,0.42,0.306,7,-8.998,1,0.0641,0.262,0.0,0.417,0.445,87.74,189933,4,0,70
13868,0.682,0.425,7,-13.178,1,0.0366,0.732,2.71e-06,0.128,0.681,90.056,160840,4,1,70
13869,0.518,0.0364,8,-33.611,1,0.0912,0.783,0.118,0.41,0.242,85.909,289493,4,0,70
13870,0.217,0.288,8,-11.241,1,0.0297,0.925,9.11e-05,0.135,0.296,93.761,123240,4,0,70
13871,0.27,0.587,1,-11.212,0,0.0378,1.86e-06,0.903,0.362,0.292,114.231,550107,4,0,70
13872,0.249,0.428,3,-4.798,1,0.0296,0.0597,0.863,0.109,0.552,87.97,154747,4,0,70
13873,0.417,0.431,5,-9.104,0,0.0315,0.0817,0.000793,0.103,0.0869,65.182,216800,4,1,70
13874,0.618,0.651,10,-7.917,1,0.0293,0.262,0.000148,0.121,0.705,106.25,222440,4,1,70
13875,0.481,0.634,9,-9.609,1,0.0303,0.175,0.0,0.289,0.751,185.288,182573,4,1,70
13876,0.741,0.267,0,-17.204,1,0.0285,0.253,0.000447,0.0987,0.497,102.428,214400,4,1,70
13877,0.62,0.913,9,-10.374,0,0.0476,0.094,0.159,0.218,0.804,117.243,171920,4,0,70
13878,0.372,0.222,4,-14.062,0,0.0354,0.797,0.000941,0.115,0.323,104.883,298720,4,0,70
13879,0.709,0.338,3,-10.902,1,0.0289,0.87,0.418,0.0767,0.438,117.488,201200,5,0,70
13880,0.522,0.0949,2,-16.346,1,0.0319,0.632,0.00422,0.089,0.706,92.864,121893,4,0,70
13881,0.178,0.411,3,-17.057,1,0.0569,0.986,0.869,0.661,0.0282,133.841,152062,5,0,70
13882,0.625,0.625,7,-8.743,0,0.0959,0.545,0.913,0.181,0.76,94.953,224507,4,0,70
13883,0.346,0.804,11,-9.647,0,0.0694,0.0172,0.00103,0.0959,0.785,128.972,319320,4,1,70
13884,0.508,0.177,5,-25.15,0,0.0381,0.898,0.931,0.105,0.27,137.366,200427,3,0,70
13885,0.434,0.334,9,-12.889,1,0.033,0.792,0.212,0.106,0.326,162.454,193653,4,1,70
13886,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657,178400,4,1,70
13887,0.518,0.702,4,-7.672,1,0.0281,0.208,2.31e-05,0.179,0.692,111.388,185773,4,1,70
13888,0.565,0.677,8,-4.746,1,0.0526,0.128,0.0,0.106,0.847,177.166,198533,3,0,70
13889,0.554,0.777,0,-5.782,1,0.0332,0.168,0.0,0.128,0.832,142.872,187773,4,1,70
13890,0.552,0.382,9,-7.718,1,0.054,0.877,0.00304,0.968,0.226,106.11,345933,4,0,70
13891,0.253,0.272,10,-13.697,1,0.0329,0.102,0.27,0.135,0.0769,112.533,161107,3,0,70
13892,0.672,0.508,3,-5.866,1,0.0473,0.781,0.0,0.17,0.803,140.66,148763,4,0,70
13893,0.741,0.533,0,-10.932,1,0.0352,0.121,0.00451,0.0452,0.934,124.067,187147,4,1,70
13894,0.515,0.537,7,-12.488,1,0.0318,0.718,0.0134,0.0799,0.842,109.262,352760,4,0,70
13895,0.472,0.607,2,-17.106,0,0.0686,0.209,0.00245,0.13,0.626,117.22,221200,1,0,70
13896,0.623,0.681,5,-15.733,1,0.0604,0.101,0.0158,0.269,0.843,107.319,264360,4,1,70
13897,0.483,0.552,11,-12.445,1,0.0292,0.0577,0.000187,0.177,0.819,137.114,275670,4,0,70
13898,0.356,0.251,8,-14.24,1,0.0307,0.599,0.0,0.157,0.395,137.875,179667,4,1,70
13899,0.806,0.515,0,-15.129,1,0.0737,0.465,0.902,0.111,0.961,149.678,165006,4,0,70
13900,0.452,0.92,10,-10.7,0,0.067,0.225,0.148,0.158,0.592,133.305,281680,4,0,70
13901,0.611,0.708,11,-8.815,1,0.0319,0.991,0.751,0.793,0.961,150.381,127187,4,0,70
13902,0.43,0.267,11,-9.137,0,0.0502,0.916,0.0,0.105,0.246,104.86,268333,3,0,70
13903,0.666,0.55,0,-11.844,0,0.0239,0.803,0.798,0.142,0.858,99.877,168000,4,1,70
13904,0.874,0.364,2,-12.326,1,0.0983,0.218,0.0263,0.101,0.675,86.004,216693,4,1,70
13905,0.6,0.781,0,-13.005,0,0.0712,0.17,1.79e-06,0.0329,0.78,116.621,231747,4,1,70
13906,0.547,0.204,7,-22.602,0,0.041,0.894,0.871,0.105,0.51,96.965,262507,4,0,70
13907,0.447,0.663,9,-7.608,1,0.139,0.511,0.00131,0.05,0.945,176.69,428507,4,0,70
13908,0.292,0.677,0,-9.638,1,0.0367,0.013,0.0241,0.118,0.395,94.786,267827,4,1,70
13909,0.613,0.513,9,-10.773,1,0.0599,0.658,0.0,0.0654,0.635,132.11,178027,4,1,70
13910,0.647,0.315,2,-16.423,1,0.171,0.831,0.000726,0.16,0.9,129.603,210360,4,0,70
13911,0.712,0.499,6,-12.242,1,0.123,0.761,0.0664,0.116,0.793,125.785,124373,4,0,70
13912,0.303,0.173,9,-16.516,0,0.0336,0.768,0.45,0.0958,0.288,109.632,139320,4,1,70
13913,0.569,0.444,10,-10.097,1,0.0373,0.548,3.29e-05,0.119,0.515,71.426,415040,4,1,70
13914,0.494,0.313,1,-14.451,1,0.0679,0.861,0.779,0.0847,0.626,106.239,168053,4,0,70
13915,0.595,0.574,2,-7.411,1,0.11,0.789,9.53e-05,0.209,0.825,94.904,445080,4,0,70
13916,0.546,0.653,6,-9.279,0,0.0537,0.134,0.0,0.0894,0.961,110.901,288293,4,1,70
13917,0.496,0.786,9,-8.731,1,0.0724,0.498,0.0163,0.284,0.554,111.251,357200,4,1,70
13918,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76e-05,0.131,0.745,115.184,143493,4,1,70
13919,0.375,0.17,5,-15.201,1,0.0342,0.525,0.00161,0.519,0.382,79.841,169273,4,0,70
13920,0.286,0.69,9,-6.646,1,0.0332,0.000652,0.0557,0.0891,0.677,137.468,374227,4,0,70
13921,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,271093,4,1,70
13922,0.705,0.806,0,-4.83,1,0.0814,0.229,0.0,0.0676,0.763,117.945,268693,4,1,70
13923,0.451,0.531,2,-11.407,1,0.0324,0.31,0.000686,0.251,0.786,127.914,192000,4,0,70
13924,0.513,0.921,4,-6.92,1,0.067,0.00456,0.0625,0.0642,0.551,138.107,179507,4,1,70
13925,0.721,0.456,0,-12.524,0,0.0325,0.468,0.00308,0.174,0.964,113.229,249227,4,1,70
13926,0.697,0.677,0,-7.802,1,0.0294,0.169,0.0,0.0803,0.955,143.329,166973,4,1,70
13927,0.489,0.762,0,-3.947,1,0.0321,0.139,0.000405,0.0819,0.634,134.504,207333,4,1,70
13928,0.496,0.71,5,-6.625,1,0.0851,0.619,0.000149,0.539,0.867,88.348,174520,4,1,70
13929,0.659,0.871,5,-9.2,0,0.046,0.219,0.00935,0.145,0.85,106.413,588800,4,1,70
13930,0.751,0.44,2,-14.183,1,0.0771,0.0617,0.87,0.0844,0.585,99.659,112224,4,0,70
13931,0.52,0.435,7,-7.242,1,0.0262,0.736,0.0,0.31,0.613,108.789,136427,4,1,70
13932,0.313,0.406,5,-11.379,1,0.0351,0.186,0.204,0.0672,0.219,143.246,191533,4,0,70
13933,0.253,0.373,7,-17.462,1,0.0424,0.518,0.954,0.118,0.0347,129.088,341333,4,0,70
13934,0.519,0.183,2,-18.512,1,0.0316,0.529,0.000454,0.104,0.646,170.145,208453,4,1,70
13935,0.662,0.287,7,-14.965,1,0.035,0.246,7.35e-05,0.0995,0.474,80.899,129627,4,1,70
13936,0.595,0.309,8,-10.422,1,0.0593,0.661,0.000149,0.458,0.469,124.918,238000,4,1,70
13937,0.425,0.231,10,-13.895,1,0.0391,0.746,0.0,0.272,0.213,118.373,222173,4,1,70
13938,0.558,0.439,8,-13.443,1,0.0281,0.369,1.79e-05,0.161,0.605,114.969,166400,4,1,70
13939,0.708,0.574,7,-10.481,1,0.145,0.0948,0.0,0.044,0.964,82.972,197213,4,1,70
13940,0.576,0.603,5,-11.612,1,0.0333,0.0577,0.0,0.108,0.693,114.713,241107,4,1,70
13941,0.495,0.712,3,-7.453,1,0.0526,0.71,1.06e-05,0.415,0.96,101.116,243747,4,0,70
13942,0.732,0.539,7,-12.217,1,0.0287,0.0658,0.00224,0.192,0.889,122.532,215693,4,1,70
13943,0.691,0.718,2,-8.457,1,0.0317,0.148,4.71e-05,0.108,0.934,110.621,266200,4,1,70
13944,0.277,0.439,9,-8.522,1,0.0268,0.782,0.69,0.118,0.148,97.201,268373,4,0,70
13945,0.543,0.525,10,-11.189,1,0.0398,0.666,8.66e-05,0.0472,0.965,109.95,221320,4,0,70
13946,0.764,0.716,0,-5.975,1,0.036,0.748,0.00019,0.124,0.966,129.639,226867,4,1,70
13947,0.286,0.922,7,-6.025,1,0.0885,0.0172,0.0,0.26,0.346,98.614,96320,4,0,70
13948,0.573,0.172,7,-19.793,1,0.0295,0.835,0.155,0.117,0.205,91.308,209146,3,0,70
13949,0.484,0.477,0,-13.849,1,0.0598,0.0795,5.09e-06,0.0548,0.122,128.265,219427,4,1,70
13950,0.519,0.471,6,-13.459,1,0.133,0.753,0.219,0.408,0.541,135.298,184013,4,0,70
13951,0.524,0.763,0,-9.621,1,0.277,0.496,0.0,0.132,0.948,174.043,172664,4,0,70
13952,0.232,0.225,7,-14.362,0,0.0373,0.448,0.91,0.126,0.0384,123.745,206173,4,0,70
13953,0.377,0.544,6,-7.051,1,0.0312,0.271,1.37e-06,0.281,0.333,112.906,336600,4,1,70
13954,0.62,0.675,4,-8.381,0,0.0684,0.607,0.0,0.16,0.839,149.453,202160,4,1,70
13955,0.237,0.223,5,-21.48,0,0.0355,0.87,0.893,0.169,0.129,143.801,677533,4,0,70
13956,0.621,0.536,4,-10.935,0,0.0349,0.0341,1.01e-05,0.142,0.72,74.256,185013,4,1,70
13957,0.473,0.413,5,-9.67,1,0.0238,0.518,7.74e-05,0.314,0.342,74.919,161787,4,1,70
13958,0.237,0.337,11,-16.845,0,0.0384,1.35e-06,0.978,0.0829,0.0407,60.84,66425,4,0,70
13959,0.574,0.142,2,-24.422,1,0.0369,0.746,1.77e-05,0.0758,0.91,105.028,80600,4,0,70
13960,0.337,0.842,7,-3.968,1,0.0456,0.506,1.54e-06,0.614,0.566,123.851,144600,4,0,70
13961,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,187013,4,1,70
13962,0.56,0.785,5,-7.611,1,0.12,0.45,0.0,0.145,0.933,138.778,177693,4,1,70
13963,0.304,0.219,0,-15.617,0,0.041,0.738,0.000618,0.112,0.199,86.239,322867,3,1,70
13964,0.394,0.901,0,-2.834,1,0.0472,0.000136,0.475,0.172,0.595,170.187,226520,4,1,70
13965,0.615,0.607,5,-11.546,0,0.0579,0.772,7.93e-05,0.29,0.571,116.345,124000,3,0,70
13966,0.667,0.394,9,-8.741,1,0.0259,0.66,0.0,0.0653,0.531,108.432,155373,4,1,70
13967,0.695,0.693,0,-9.346,1,0.0505,0.0268,1.16e-05,0.104,0.534,131.222,199040,4,1,70
13968,0.48,0.851,7,-3.931,1,0.0337,0.0772,0.00787,0.0772,0.768,141.82,220053,4,1,70
13969,0.478,0.499,7,-10.511,0,0.0376,0.355,0.0,0.141,0.349,99.516,218867,4,1,70
13970,0.282,0.818,2,-7.452,1,0.0535,0.196,0.71,0.855,0.856,82.75,233533,4,0,70
13971,0.678,0.382,2,-10.316,1,0.0422,0.741,0.0,0.653,0.795,120.643,158333,4,1,70
13972,0.488,0.509,7,-12.734,1,0.0436,0.113,0.0,0.122,0.738,134.631,242880,4,1,70
13973,0.682,0.711,9,-7.637,0,0.0325,0.179,9.53e-05,0.126,0.766,129.546,224533,4,1,70
13974,0.55,0.459,7,-14.171,1,0.0482,0.648,0.0,0.102,0.849,149.192,133347,4,1,70
13975,0.402,0.518,0,-5.906,1,0.0322,0.219,0.431,0.0715,0.721,124.468,271667,4,0,70
13976,0.623,0.533,2,-4.167,1,0.0355,0.517,0.0,0.175,0.595,117.347,226510,4,1,70
13977,0.58,0.641,0,-9.874,1,0.0485,0.697,0.000491,0.148,0.843,117.732,233400,4,1,70
13978,0.737,0.521,0,-8.849,0,0.149,0.218,0.00672,0.284,0.882,115.251,211560,4,0,70
13979,0.295,0.496,0,-13.488,1,0.0377,0.0149,0.897,0.341,0.967,159.984,138603,4,0,70
13980,0.684,0.659,9,-9.549,1,0.18,0.216,3.16e-05,0.0674,0.921,111.393,205680,4,1,70
13981,0.757,0.701,3,-8.977,0,0.0477,0.603,0.0,0.259,0.822,96.645,215893,4,1,70
13982,0.846,0.486,4,-12.116,1,0.053,0.739,0.0178,0.0949,0.96,111.387,191507,4,0,70
13983,0.618,0.529,10,-11.843,1,0.038,0.735,8.03e-05,0.08,0.901,123.147,168493,4,0,70
13984,0.354,0.854,4,-7.509,0,0.0555,0.00133,0.0479,0.145,0.83,156.107,278227,4,1,70
13985,0.681,0.651,2,-9.786,0,0.0751,0.0939,0.00037,0.0535,0.96,86.604,160987,4,1,70
13986,0.297,0.0404,6,-28.52,1,0.0727,0.984,0.0288,0.106,0.454,91.02,164733,4,0,70
13987,0.563,0.569,4,-9.066,1,0.0311,0.516,7.29e-06,0.126,0.76,142.176,220160,4,1,70
13988,0.555,0.578,0,-8.862,1,0.0504,0.302,0.000141,0.12,0.463,152.142,240427,4,1,70
13989,0.723,0.883,4,-4.572,0,0.0327,0.000379,0.446,0.382,0.915,134.806,359733,4,0,70
13990,0.55,0.917,5,-8.091,1,0.386,0.411,0.0874,0.207,0.271,199.634,128573,4,0,70
13991,0.845,0.671,11,-8.004,0,0.0847,0.171,0.00703,0.069,0.919,109.919,150000,4,1,70
13992,0.699,0.26,1,-13.003,1,0.365,0.796,0.0,0.327,0.58,69.337,137333,4,0,70
13993,0.426,0.581,11,-11.569,0,0.0305,0.243,0.689,0.567,0.141,108.748,489093,4,0,70
13994,0.371,0.433,10,-10.908,1,0.0343,0.66,1.33e-05,0.103,0.359,159.27,213107,4,1,70
13995,0.71,0.314,11,-10.666,0,0.082,0.000292,0.785,0.0857,0.401,129.124,193253,4,1,70
13996,0.422,0.47,6,-12.361,1,0.0826,0.896,1.42e-06,0.658,0.45,141.609,248573,4,0,70
13997,0.498,0.435,2,-12.154,1,0.112,0.911,2.71e-06,0.875,0.453,125.126,215202,4,0,70
13998,0.445,0.471,4,-16.218,1,0.0328,0.107,0.0,0.268,0.562,71.041,178693,4,1,70
13999,0.521,0.316,7,-14.026,1,0.0376,0.991,0.799,0.157,0.734,137.262,181800,4,0,70
14000,0.422,0.93,8,-5.711,1,0.0579,0.000115,0.0,0.169,0.702,107.833,135813,4,0,70
14001,0.535,0.0857,1,-17.466,1,0.0351,0.948,0.13,0.119,0.231,108.742,171267,4,1,70
14002,0.362,0.609,7,-8.832,1,0.145,0.081,0.00836,0.557,0.625,67.423,275933,4,0,70
14003,0.357,0.987,5,-5.99,1,0.0628,0.00341,0.0,0.265,0.767,187.408,184227,4,0,70
14004,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,234040,4,1,70
14005,0.266,0.022,11,-27.01,1,0.0344,0.975,0.00184,0.0966,0.0761,75.727,241533,3,1,70
14006,0.586,0.611,5,-10.428,0,0.0355,0.0372,0.0226,0.175,0.881,182.91,245693,4,0,70
14007,0.682,0.26,9,-10.043,0,0.0365,0.897,0.000216,0.0625,0.643,99.076,90053,4,0,70
14008,0.668,0.423,5,-14.415,0,0.0413,0.00307,0.153,0.22,0.862,151.763,200933,4,1,70
14009,0.466,0.422,5,-13.502,1,0.0371,0.437,8.92e-05,0.103,0.643,90.905,129670,4,0,70
14010,0.466,0.668,6,-9.559,0,0.0616,0.0197,1.14e-05,0.404,0.58,126.721,224733,4,0,70
14011,0.251,0.921,10,-6.364,0,0.157,0.00125,0.0,0.104,0.463,94.502,134253,4,0,70
14012,0.638,0.784,0,-7.851,1,0.0398,0.024,0.000402,0.19,0.741,121.89,195800,4,1,70
14013,0.401,0.644,2,-8.608,1,0.0439,0.0992,0.000179,0.231,0.714,211.261,230533,3,1,70
14014,0.569,0.892,6,-6.196,1,0.0952,0.34,0.0,0.394,0.756,126.375,182067,4,1,70
14015,0.316,0.128,10,-21.461,0,0.0371,0.86,0.925,0.145,0.229,59.925,150480,4,0,70
14016,0.277,0.0704,11,-22.068,1,0.0404,0.99,0.902,0.127,0.0373,71.176,278547,4,0,70
14017,0.605,0.325,7,-12.716,1,0.0274,0.749,8.79e-06,0.216,0.671,74.432,229773,4,1,70
14018,0.473,0.635,2,-7.801,1,0.0471,0.831,0.0,0.605,0.725,174.626,165680,4,1,70
14019,0.553,0.486,2,-11.839,0,0.0817,0.807,0.00749,0.111,0.732,64.283,296440,4,0,70
14020,0.696,0.917,2,-6.187,1,0.0365,0.333,0.000472,0.0889,0.962,149.448,238120,4,0,70
14021,0.61,0.236,9,-17.518,1,0.0419,0.366,0.000129,0.355,0.336,126.679,183573,3,1,70
14022,0.712,0.404,8,-11.845,0,0.0601,0.0574,0.000944,0.379,0.69,113.464,245813,4,0,70
14023,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,293733,4,1,70
14024,0.523,0.388,8,-10.19,1,0.0786,0.862,3.49e-05,0.061,0.904,185.802,221720,3,0,70
14025,0.761,0.833,0,-6.602,1,0.0838,0.184,0.000779,0.043,0.959,114.366,293600,4,1,70
14026,0.601,0.466,0,-13.674,1,0.0322,0.0869,0.00156,0.233,0.801,127.874,146400,4,0,70
14027,0.384,0.0984,9,-19.957,1,0.0264,0.977,0.962,0.145,0.315,92.267,126027,3,0,70
14028,0.438,0.585,3,-6.816,0,0.0674,0.883,1.11e-05,0.1,0.38,92.801,196613,3,0,70
14029,0.518,0.9,5,-5.249,0,0.0481,0.0208,0.00454,0.136,0.707,112.217,205987,4,1,70
14030,0.684,0.246,10,-13.013,0,0.0656,1.27e-05,0.589,0.13,0.304,103.91,467573,4,0,70
14031,0.498,0.444,7,-12.831,1,0.0566,0.313,0.00331,0.117,0.336,104.081,156293,4,0,70
14032,0.676,0.687,9,-16.766,1,0.0405,0.396,0.855,0.107,0.883,131.149,164821,4,0,70
14033,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,4,1,70
14034,0.465,0.342,5,-9.843,1,0.0308,0.832,0.559,0.103,0.633,121.314,211160,4,0,70
14035,0.426,0.927,2,-3.783,1,0.049,0.251,6.32e-05,0.13,0.876,92.857,188667,4,0,70
14036,0.52,0.208,0,-17.092,1,0.0319,0.84,4.63e-06,0.0996,0.282,90.1,186467,4,1,70
14037,0.6,0.909,1,-5.154,0,0.0742,0.433,0.0,0.337,0.94,141.678,163093,4,1,70
14038,0.761,0.399,10,-8.047,0,0.346,0.118,5.22e-05,0.0827,0.488,78.349,137173,4,0,70
14039,0.43,0.422,11,-11.69,1,0.0375,0.416,4.07e-05,0.158,0.527,136.488,426360,4,0,70
14040,0.148,0.933,0,-8.528,1,0.0643,0.000269,0.000216,0.261,0.464,204.369,102293,4,0,70
14041,0.569,0.829,1,-6.278,0,0.0957,0.21,0.493,0.0677,0.822,123.414,392160,4,0,70
14042,0.162,0.288,3,-16.39,1,0.0392,0.178,0.958,0.122,0.0696,144.845,48467,4,0,70
14043,0.575,0.773,0,-6.338,1,0.0914,0.135,0.0,0.116,0.69,95.405,190227,4,1,70
14044,0.564,0.81,4,-7.473,1,0.0764,0.576,0.000724,0.51,0.672,80.345,220533,4,0,70
14045,0.631,0.646,5,-12.999,1,0.0394,0.0141,1.29e-05,0.386,0.862,115.557,358493,4,1,70
14046,0.483,0.416,7,-11.85,0,0.0588,0.288,0.0,0.145,0.595,178.175,366227,3,1,70
14047,0.662,0.541,4,-11.53,0,0.186,0.823,6.37e-06,0.11,0.723,86.388,192633,4,0,70
14048,0.718,0.433,7,-13.123,1,0.0606,0.264,1.18e-06,0.0594,0.853,126.779,187000,4,1,70
14049,0.522,0.174,9,-11.805,1,0.0452,0.85,0.000221,0.109,0.126,95.645,103163,4,0,70
14050,0.712,0.667,11,-12.843,1,0.0626,0.0757,0.0,0.0601,0.94,112.985,182373,4,1,70
14051,0.702,0.327,7,-14.721,1,0.0375,0.34,0.0416,0.0931,0.55,127.508,341267,4,0,70
14052,0.452,0.239,4,-17.514,0,0.0463,0.689,0.000195,0.682,0.673,92.399,322173,4,0,70
14053,0.121,0.169,0,-17.989,1,0.0336,0.554,0.00186,0.0792,0.198,83.063,368560,4,1,70
14054,0.317,0.526,0,-13.376,0,0.0401,0.29,0.0302,0.438,0.59,115.501,179899,4,0,70
14055,0.736,0.673,2,-12.235,1,0.103,0.164,7.95e-06,0.222,0.831,130.772,190693,4,1,70
14056,0.386,0.589,5,-10.744,1,0.12,0.0606,0.156,0.0424,0.933,194.014,135107,4,0,70
14057,0.289,0.347,1,-14.027,1,0.0357,0.987,0.929,0.106,0.0777,95.935,329129,4,0,70
14058,0.303,0.409,10,-14.601,1,0.0631,0.558,1.98e-05,0.517,0.248,150.219,221933,5,1,70
14059,0.445,0.196,5,-14.041,1,0.0415,0.788,0.35,0.115,0.164,69.553,432200,4,0,70
14060,0.493,0.402,2,-13.65,0,0.0367,0.898,0.926,0.286,0.755,109.82,171136,5,0,70
14061,0.682,0.4,4,-14.806,1,0.0354,0.0498,0.00629,0.0609,0.961,123.923,190240,4,1,70
14062,0.317,0.434,2,-9.53,1,0.0266,0.657,0.000166,0.109,0.225,102.33,264307,4,1,70
14063,0.62,0.231,11,-23.873,1,0.0486,0.961,0.911,0.0741,0.053,104.853,185720,4,0,70
14064,0.463,0.247,0,-10.489,1,0.0481,0.836,0.0,0.111,0.586,84.366,161840,3,0,70
14065,0.618,0.297,0,-15.035,1,0.104,0.338,0.00133,0.0876,0.67,76.73,189200,4,1,70
14066,0.652,0.608,1,-7.383,1,0.0538,0.49,0.0,0.147,0.876,111.465,198707,4,1,70
14067,0.646,0.826,7,-10.615,0,0.0357,0.127,4.07e-06,0.0785,0.969,134.655,221573,4,0,70
14068,0.378,0.954,2,-6.852,1,0.0642,0.00288,0.0,0.387,0.644,164.238,148267,4,0,70
